DataFile;9-2-105-10-9-11-3.txt
Class;9
DataSet;2
n;105
r;10
N_l;9
N_u;11
Rep;3
1;86.38;75.39
2;18.42;20.65
3;12.65;58.45
4;77.84;96.78
5;14.22;74.81
6;20.07;59.9
7;52.28;25.44
8;46.24;79.98
9;39.21;29.94
10;83.79;17.95
11;83.17;95.29
12;99.91;24.14
13;61.26;96.57
14;0.44;59.89
15;19.14;58.38
16;54.41;74.94
17;64.6;92.88
18;13.06;93.35
19;64.05;16.37
20;9.26;33.51
21;77.98;10.32
22;28.74;10.85
23;47.43;82.12
24;47.65;20.79
25;47.34;25.61
26;20.57;77.36
27;62.63;77.14
28;28.52;61.02
29;62.31;17.38
30;49.37;68.67
31;74.15;5.52
32;46.81;27.87
33;25.43;43.67
34;34.13;95.82
35;33.08;74.64
36;5.96;44.69
37;62.08;15.4
38;52.53;44.61
39;86.64;51.4
40;14.18;28.16
41;5.37;29.21
42;27.98;55.72
43;17.09;16.27
44;18.11;66.41
45;9.71;87.04
46;70.09;23
47;18.08;96.31
48;59.87;36.8
49;83.93;93.54
50;84.62;71.16
51;15.06;98.35
52;77.51;15.91
53;40.34;20.47
54;2.57;23.49
55;47.6;42.06
56;99.08;74.55
57;79.59;44.51
58;43.49;40.76
59;88.53;78.86
60;75.72;73.84
61;1.07;10.41
62;40.38;63.89
63;73.08;36.17
64;93.45;78.7
65;93.49;9.81
66;56.21;79.01
67;78.9;99.43
68;28.59;62.58
69;90.31;20.76
70;92.09;83.25
71;8.92;59.9
72;82.74;93.95
73;43.8;81.22
74;62.7;67.59
75;17.98;18.24
76;61.03;99.96
77;52.64;71.88
78;43.45;30.94
79;44.56;68.51
80;50.97;56.79
81;92.34;49.73
82;51.13;85.23
83;56.98;94.01
84;92.74;71.82
85;83.52;32.98
86;87.59;44.3
87;11.52;27.42
88;91.72;68.49
89;1.78;28.31
90;60.43;0.78
91;80.66;2.02
92;89.88;24.25
93;24.54;2.38
94;10.26;48.74
95;73.04;98.98
96;54.3;93.22
97;2.15;73.5
98;88.48;36.11
99;16.9;88.64
100;1.73;49.88
101;76.71;96.66
102;13.95;20.03
103;39.44;70.93
104;30.97;20.03
105;6.22;74.74
