DataFile;10-2-120-6-19-21-6.txt
Class;10
DataSet;2
n;120
r;6
N_l;19
N_u;21
Rep;6
1;71.52;96.38
2;3.27;87.11
3;52.28;9.62
4;93.52;25.77
5;63.45;16.21
6;84;95.24
7;33.1;53.49
8;31.26;79.47
9;76.34;76.12
10;94.59;69.52
11;24.6;23.42
12;41.07;83.65
13;64.33;91.48
14;84.39;1.21
15;83.92;49.79
16;27.88;77.22
17;76.3;77.68
18;22.47;26.15
19;8.16;52.74
20;2.22;8.5
21;39.14;78.51
22;29.52;82.92
23;3.46;8.83
24;70.13;99.05
25;22.37;24.03
26;10.65;15.85
27;97.66;87.73
28;63.02;7.5
29;59.07;66.35
30;63.54;2.02
31;10.23;19.95
32;94.32;58.75
33;29.43;48.34
34;71.2;90.97
35;22.9;87.08
36;78.22;32.51
37;23.45;71.74
38;2.18;54.45
39;80.38;92.68
40;74.18;89.05
41;23.88;2.13
42;56.09;34.48
43;7.7;12.35
44;93.45;31.59
45;94.44;0.9
46;61.38;19.19
47;95.58;64.92
48;90.16;48.84
49;80.19;94.33
50;63.7;66.54
51;49.81;75.17
52;47.61;54.65
53;52.53;8.31
54;89.76;50.31
55;85.71;29.72
56;13.42;52.51
57;11.47;75.31
58;67.19;37.62
59;31.53;11.22
60;62.11;62.78
61;24.76;47.05
62;14.16;77.33
63;40.09;41.52
64;49.49;79.2
65;99.23;72.34
66;8.03;2.95
67;47.7;93.85
68;44.51;32.35
69;0.36;63.54
70;27.89;10.58
71;64.28;95.62
72;67.56;30.82
73;2.35;1.71
74;8.15;23.19
75;38.9;78.21
76;6.7;30.14
77;97.06;34.27
78;57.27;98.36
79;85.85;54.5
80;31.31;97.23
81;70.57;33.02
82;85.62;8.09
83;6.08;1.56
84;39.51;14.82
85;27.56;1.07
86;42.42;59.13
87;65.72;53.02
88;26.7;81.3
89;92.55;30.66
90;76.31;37.23
91;5.64;7.04
92;2.98;84.73
93;69.68;48.64
94;63.59;56.38
95;73.45;4.23
96;25.63;0.26
97;81.86;70.63
98;6.9;70.53
99;38.83;66.16
100;13.27;29.8
101;93.36;31.77
102;56.18;93.94
103;88.15;36.06
104;33.19;30.42
105;49.5;78.08
106;37.48;88.34
107;91.21;40.3
108;9.2;78.95
109;97.13;27.27
110;74.61;84.07
111;61.79;8.83
112;51.86;89.02
113;84.54;38.38
114;72.1;55.38
115;85.61;81.98
116;18.54;26.04
117;67.41;54.32
118;64.82;24.8
119;97.69;66.65
120;14.5;93.93
