DataFile;4-2-90-6-14-16-7.txt
Class;4
DataSet;2
n;90
r;6
N_l;14
N_u;16
Rep;7
1;49.55;78.51
2;90.62;2.1
3;16.29;65.49
4;88.75;92.54
5;44.88;3.98
6;66.1;17.4
7;2.67;62.66
8;3.16;11.48
9;95.17;95.54
10;60.96;10.47
11;69.21;89.17
12;73.74;33.16
13;62.28;76.54
14;7.76;65.07
15;39.52;78.11
16;62.68;1.53
17;91.67;13.34
18;7.99;21.97
19;0.71;82.16
20;11.4;31.3
21;9.09;97.27
22;85.27;49.9
23;27.44;29.17
24;5.36;97.05
25;57.7;49.81
26;68.29;54.95
27;48.89;57.75
28;83.97;5.62
29;79.96;35
30;24.04;46.54
31;58.05;24
32;18.63;69.67
33;94.63;45.2
34;24.61;19.7
35;82.01;71.19
36;44.19;8.49
37;22.17;18.65
38;48.47;37.47
39;70.92;53
40;41.47;28.63
41;58.22;3.91
42;40.45;45.36
43;70.55;88.68
44;98.88;0.07
45;77.95;74.91
46;41.35;85.45
47;29.05;58.31
48;90.12;49.24
49;72.52;91.98
50;62.43;51.93
51;28.86;0.25
52;96.87;77.04
53;63.32;89.43
54;29.66;80.27
55;14.1;69.22
56;84.51;67.83
57;70.97;64.59
58;96.52;71.05
59;87.05;90.92
60;7.89;11.79
61;78.12;49.78
62;18.29;67.24
63;56.03;80.41
64;31.73;9.24
65;46.54;26.03
66;61.13;0.4
67;80.92;60.1
68;68.62;37.67
69;36.66;24.87
70;27.77;44.37
71;67.64;88.87
72;95.02;91.7
73;90.52;35.62
74;56.98;11.56
75;24.19;14.32
76;80.9;80.88
77;21.45;14.2
78;70.97;63.15
79;62.95;86.45
80;20.69;72.85
81;13.79;36.87
82;32.99;51.89
83;42.73;91.47
84;92.47;61.41
85;54.59;6.59
86;41.17;97.78
87;19.68;36.71
88;86.28;20.07
89;57.19;42.93
90;25.85;71.76
