DataFile;3-2-75-10-6-8-7.txt
Class;3
DataSet;2
n;75
r;10
N_l;6
N_u;8
Rep;7
1;96.4;43.58
2;58.13;76.28
3;93.45;10.93
4;43.11;77.93
5;19.61;20.5
6;32.55;95.26
7;53.05;50.21
8;98.63;36.08
9;38.8;97.05
10;88.25;99.15
11;34.17;46.35
12;84.08;87.2
13;16.62;26.22
14;77.6;43.59
15;53.3;7.52
16;16.63;70.8
17;84.29;64.27
18;41.39;39.75
19;19.33;5.17
20;7.06;36.55
21;98.43;76.78
22;94.43;20.19
23;49.16;95.63
24;95.86;18.17
25;63.06;95.95
26;14.91;42.53
27;68.57;82.2
28;36.98;90.57
29;82.1;37.45
30;36.04;40.52
31;88.08;61.25
32;81.59;79.8
33;40.09;28.2
34;74.53;25.63
35;3.23;82.25
36;26.36;75.07
37;70;98.08
38;20.14;79.92
39;0.79;66.17
40;37.54;13.48
41;38.61;53.55
42;27.29;74.43
43;4.44;8.89
44;66.74;7.1
45;85.85;51.3
46;66.95;85.22
47;73.91;95.34
48;88.18;86.82
49;57.66;87.83
50;80.64;73.77
51;48.96;49.89
52;7.66;60.85
53;43.95;28.71
54;44.61;50.09
55;98.65;86.77
56;25.42;36.82
57;73.54;25.07
58;39.27;17.8
59;23.66;82.16
60;42.26;70.02
61;90.55;71.45
62;50.51;85.58
63;13.05;38.69
64;80.42;58.1
65;62.33;39.8
66;63.18;94.41
67;60.33;97.85
68;62.53;93.39
69;38.13;77.35
70;69.75;91.85
71;12.22;86.58
72;89.88;40.98
73;32.53;94.69
74;54.69;44.79
75;91.31;55.06
