DataFile;8-2-105-8-12-14-2.txt
Class;8
DataSet;2
n;105
r;8
N_l;12
N_u;14
Rep;2
1;27.17;72.69
2;28.59;9.8
3;45.36;73.68
4;26.17;16.95
5;82.88;45.62
6;17.93;8.07
7;6.71;99.94
8;47.56;61.51
9;41.23;74.13
10;46.59;47.13
11;94.33;59.37
12;51.45;96.49
13;2.28;36.44
14;14.14;28.7
15;55.74;8.95
16;0.26;14.32
17;77.03;24.37
18;46.99;40.21
19;36.46;42.93
20;96.14;51.24
21;64.74;69.19
22;23.51;19.02
23;49.71;60.77
24;94.81;82.55
25;19.1;67.68
26;36.05;21.18
27;44.28;12.7
28;91.99;46.74
29;21.92;75.32
30;19.85;43.94
31;9.86;38.06
32;34.11;43.07
33;51.77;45.55
34;43.89;57.83
35;43.89;13.81
36;45.2;20.3
37;15.63;26.65
38;6.25;82.56
39;31.98;17.9
40;24.97;63.51
41;72.17;47.63
42;74.14;81.1
43;23.6;16.49
44;94.43;65.51
45;58.48;33.89
46;60.25;49.26
47;91.28;94.19
48;72.39;56.79
49;84.84;91.77
50;26.25;38.43
51;44.25;62.98
52;28.39;70.98
53;3.85;55.27
54;92.21;11.82
55;6.97;59.23
56;83.89;2.96
57;47.35;94.8
58;60.18;60.83
59;26.72;64.36
60;21.87;12.95
61;62.37;98.85
62;16.76;47.02
63;12.38;53.51
64;13.88;76.44
65;0.41;43.86
66;21.17;86.21
67;41.58;25.14
68;73.28;50.66
69;35.94;16.28
70;82.96;64.21
71;88.83;48.25
72;98.72;1.68
73;23.68;56.31
74;28.37;0.93
75;47.13;9.35
76;7.21;54.9
77;12.94;96.52
78;67.94;16.45
79;69.84;73.75
80;24.11;62.77
81;64.65;19.32
82;80.66;2.4
83;48.87;3.06
84;34.41;71.04
85;37.79;9.55
86;90.96;0.03
87;38.12;61.26
88;54.37;89.14
89;42.21;78.84
90;6.76;97.32
91;20.01;20.48
92;4.91;23.52
93;38.49;66.58
94;87.85;78.83
95;70.51;3.94
96;45.68;21.88
97;78.6;24.41
98;17.83;77.81
99;43.89;96.99
100;4.35;12.91
101;61.04;32.27
102;3.78;79.57
103;39.22;51.66
104;83.41;51.63
105;10.37;19.57
