DataFile;2-2-75-8-8-10-5.txt
Class;2
DataSet;2
n;75
r;8
N_l;8
N_u;10
Rep;5
1;39.18;17.57
2;53;31.7
3;83.41;3.61
4;30.11;45.47
5;79.77;77.71
6;75.97;66.13
7;2;22.09
8;24.69;66.44
9;10.33;11.83
10;87.62;45.03
11;14.73;28.49
12;33.52;74.33
13;40.72;59.77
14;88.3;33.49
15;70.56;69.28
16;46.44;55.4
17;23.82;78.07
18;69.29;89.77
19;45.75;61.68
20;0.49;44.99
21;82.95;83.28
22;68.25;83.31
23;32.9;21.84
24;56.23;28.48
25;22.7;82.14
26;97.88;67.85
27;54.55;24.64
28;91.75;81.71
29;91.25;74.32
30;23.81;92.41
31;24.51;48.1
32;60.81;3.63
33;35.17;65.69
34;86.78;87.58
35;56.84;22.38
36;69.59;14.08
37;3.86;63.85
38;25.14;33.99
39;60.91;55.73
40;66.71;31.9
41;16.83;8.08
42;51.09;94.56
43;35.58;58.16
44;79.04;73.61
45;61.7;87.62
46;50.92;71.57
47;86.48;72.97
48;43.56;7.57
49;53.45;72.97
50;50.68;98.25
51;55.97;57.35
52;68.54;20.87
53;81.13;78.07
54;62.4;89.16
55;59.03;90.4
56;45.68;65.9
57;86.54;39.02
58;72.2;62.25
59;37.59;26.17
60;64.3;93.73
61;22.33;69.54
62;34.91;87.04
63;0.94;89.19
64;22.2;45.78
65;67.8;74.05
66;98.51;53.36
67;2.08;39.54
68;56.3;0.85
69;22.46;27.71
70;41.66;51.31
71;77.53;86.03
72;15.87;5.27
73;17.27;18.34
74;48.72;83.23
75;6.49;79.19
