DataFile;6-2-90-10-8-10-6.txt
Class;6
DataSet;2
n;90
r;10
N_l;8
N_u;10
Rep;6
1;1.25;16.77
2;57.92;31
3;24.79;59.72
4;64.49;61.67
5;60.89;99.03
6;39.28;37.41
7;22.17;95.1
8;31.9;10.58
9;1.09;6.19
10;53.79;65.89
11;1.41;49.54
12;99.14;59
13;52.73;39.96
14;42.91;63.24
15;1.24;68.03
16;9.13;29.78
17;4.79;54.4
18;1.35;17.57
19;91.81;27.21
20;45.12;67.3
21;61.82;38.22
22;82.78;67.9
23;76.26;15.72
24;10;21.89
25;74.32;27.41
26;73.95;65.4
27;85.12;41.02
28;25.85;32.54
29;73.84;83.3
30;1.26;17.33
31;2.79;72.96
32;65.79;49.03
33;4.58;28.79
34;20.06;17.11
35;43.26;70.19
36;80.09;21.38
37;16.54;75.54
38;92.23;93.04
39;76.28;3.3
40;17.07;84.53
41;80.03;28.59
42;38.69;67.69
43;90.81;16.44
44;15.38;41.83
45;80.63;19.95
46;87.68;50.07
47;1.12;32.38
48;54.58;68.77
49;90.92;49.53
50;3.87;63.15
51;50.65;91.8
52;86.04;75.68
53;64.34;75.47
54;70;63.26
55;33.24;25.13
56;45.18;76.45
57;89.45;72.2
58;26.99;50.19
59;48.97;2.6
60;62.7;79.34
61;79.31;14.76
62;57.21;21.85
63;89.49;33.74
64;72.81;27.37
65;61.12;19.05
66;37.87;65.55
67;49.4;26.08
68;93.16;53.71
69;49.25;63.11
70;88.12;46.07
71;24.28;37.04
72;87.46;91.54
73;64.68;54.55
74;90.36;15.27
75;1.1;63.42
76;36.3;2.99
77;49.51;30.47
78;8.4;47.23
79;36.38;31.08
80;72.4;42.25
81;63.46;48.42
82;4.82;1.11
83;85.29;51.42
84;15.09;16.26
85;12.28;20.37
86;67.1;64.91
87;0.43;17.29
88;9.59;83.49
89;72.52;41.41
90;57.26;33.44
