DataFile;2-2-75-8-8-10-9.txt
Class;2
DataSet;2
n;75
r;8
N_l;8
N_u;10
Rep;9
1;10.9;95.69
2;86.58;39.78
3;52.12;85.69
4;0.07;17.75
5;17.01;57.78
6;41.87;63.35
7;63.78;87.33
8;72.23;91.96
9;94.23;64.62
10;26.51;96.49
11;80.73;64.05
12;6.89;78.9
13;34.42;65.19
14;26.13;88.46
15;58.57;99.73
16;10.36;83.75
17;97.66;26.02
18;83.7;15.21
19;37.95;67.51
20;9.46;35.16
21;18.21;6.46
22;46.31;35.75
23;0.62;77.41
24;28;53.67
25;86.88;80.16
26;87.8;55.45
27;41.19;30.26
28;60.71;87.18
29;18.13;3.05
30;22.93;98.24
31;33.48;24.2
32;77.36;38.14
33;74.19;72.3
34;32.7;0.09
35;85.53;25.24
36;0.35;37.71
37;37.18;1.8
38;90.65;63.09
39;94.04;21.06
40;80.53;57.61
41;55.65;25.38
42;58.02;81.63
43;30.84;61.72
44;12.49;61.15
45;27.14;19.61
46;44.15;70.47
47;7.55;18.41
48;40.39;77.33
49;97.87;21.77
50;15.43;34.86
51;9.51;63.73
52;26.88;28.06
53;84.72;83.83
54;20.25;8.11
55;92.54;21.99
56;10.22;61.64
57;37.66;60.52
58;26.95;70.3
59;28.62;47.81
60;28.61;31.14
61;0.11;67.11
62;9.43;36.71
63;75.08;74.91
64;94.51;0.79
65;16.38;30.09
66;33.34;2.26
67;5.24;25.15
68;25.88;45.89
69;64.1;38.04
70;21.55;38.35
71;60.43;30.9
72;45.45;31.63
73;5.15;76.15
74;16.17;72.7
75;3.74;23.36
