DataFile;7-2-105-6-16-18-9.txt
Class;7
DataSet;2
n;105
r;6
N_l;16
N_u;18
Rep;9
1;53.12;67.36
2;50.7;63.75
3;57.87;8.07
4;85.8;74.48
5;48.33;62.93
6;44.44;36.84
7;84.43;18.79
8;18.35;57.7
9;62.04;1.27
10;88.23;98.69
11;32.45;66.18
12;13.38;11.25
13;31.97;47.69
14;48.61;86.89
15;90.94;12.06
16;81.68;47.5
17;8.27;79.36
18;15.75;56.85
19;32.94;59.73
20;53.5;49.06
21;19.52;24.37
22;89.14;85.12
23;51.27;81.63
24;8.29;63.7
25;91.67;78.25
26;96.96;0.86
27;3.36;56.65
28;63.93;65.7
29;61.28;69.3
30;96.44;41.07
31;23.92;92.3
32;41.78;45.64
33;58.95;34.49
34;34.16;88.69
35;71.17;64.1
36;85.39;9.27
37;46.52;97.11
38;81.36;39.75
39;41.99;92.49
40;97.26;29.97
41;6.47;81.28
42;74.24;91.82
43;15.51;97.36
44;75.26;25.55
45;23.28;2.79
46;49.72;27.11
47;46.8;41.76
48;7.93;84.54
49;91.07;85.52
50;56.17;60.32
51;18.92;3.57
52;3.51;47.13
53;13.68;21.58
54;38.52;10.97
55;25.46;36.25
56;82.91;9.53
57;82.03;6.03
58;62.52;42.62
59;51.21;83.02
60;66.3;61.18
61;8.75;42.92
62;41.75;82.09
63;73.82;62.32
64;84.32;87.18
65;99.57;55.9
66;2.65;81.6
67;11.82;24.19
68;1.58;77.7
69;27.43;97.72
70;74.32;59.98
71;60.28;48.64
72;15.9;29.82
73;99.96;14.66
74;65.53;93.79
75;99.04;25.95
76;97.74;37.03
77;98.26;25.72
78;19.29;37.21
79;24.81;3.93
80;79.97;72.21
81;32.11;27.09
82;93.95;13.98
83;15.28;5.77
84;64.96;92.68
85;76.63;27.14
86;0.03;37.18
87;38.12;40.4
88;5.38;63.7
89;23.62;35.08
90;39.54;69.69
91;20.17;16.97
92;35.21;77.57
93;58.83;18.05
94;99.62;83.22
95;35.2;42.86
96;45.07;20.3
97;27.28;66.8
98;56.15;1.66
99;50.3;64.52
100;89.74;82.73
101;40.32;33.49
102;53.27;64
103;52.56;39.47
104;51.1;95.97
105;91.98;1.42
