DataFile;4-2-90-6-14-16-4.txt
Class;4
DataSet;2
n;90
r;6
N_l;14
N_u;16
Rep;4
1;53.46;80.69
2;80.66;49.72
3;16.62;54.74
4;18.5;84.74
5;15.44;69.78
6;82.14;38.73
7;75.36;79.9
8;5.19;88.85
9;76.48;34.16
10;12.31;17.35
11;56.59;34.63
12;85.4;20.33
13;21.63;59.08
14;71.35;33.96
15;37.53;24.32
16;88.77;11.28
17;74.24;4.43
18;72.06;86.32
19;3.99;72.11
20;32.68;72.64
21;3.22;37.22
22;41.59;12.12
23;40.72;42.44
24;35.75;83.01
25;36.58;29.37
26;37.45;71.95
27;10.07;69.17
28;23.56;77.97
29;28.21;70.68
30;61.97;54.46
31;92.46;53.12
32;27.12;90.58
33;2.02;77.91
34;36.5;30.73
35;16.09;17.69
36;69.39;62.17
37;46.89;86.99
38;69.35;50.7
39;91.33;81.23
40;40.45;79.41
41;1.7;54.88
42;25.41;25.33
43;62.48;9.07
44;46.08;91.34
45;48.52;38.87
46;17.18;67.75
47;29.28;7.58
48;71.96;13.29
49;99.12;9.8
50;83.76;54.9
51;98.31;70.39
52;28.19;25.34
53;17.74;0.29
54;45.41;99.24
55;81.69;6.64
56;89.89;82.96
57;2.41;47.25
58;27.23;33.65
59;5.73;20.52
60;86.99;94.05
61;96.05;12.35
62;88.13;56.54
63;53.21;59.91
64;5.74;15.24
65;32.21;61.71
66;8.02;95.75
67;92.86;95.09
68;10.66;55.79
69;74.3;34.23
70;37.03;66.15
71;7.78;18.93
72;40.81;21.26
73;98.03;45.56
74;95.55;2.71
75;4.09;51.61
76;10.23;76.26
77;16.19;16.86
78;85.8;6.03
79;32.94;82.19
80;44.67;95.9
81;77.01;25.15
82;21.98;97.54
83;64.72;64.63
84;63.84;9.69
85;45.98;96.39
86;92.14;20.09
87;30.55;8.79
88;48.95;39.01
89;17.82;22.62
90;34.17;12.64
