DataFile;4-2-90-6-14-16-5.txt
Class;4
DataSet;2
n;90
r;6
N_l;14
N_u;16
Rep;5
1;6.52;27.74
2;60.04;27.31
3;94.15;79.93
4;8.99;39.28
5;17.48;45.68
6;48.18;14.29
7;3.44;20.21
8;26.43;74.48
9;35.34;87.72
10;13.55;57.04
11;41.22;22.56
12;79.76;39.87
13;59.16;90.7
14;38.48;37.19
15;37.43;18.22
16;4.19;26.12
17;30.5;17.85
18;55.81;37.11
19;64.28;92.41
20;25.94;23.94
21;84.9;69.9
22;88.44;20.92
23;52.86;22.81
24;10.21;10.21
25;15;11.67
26;62.67;51.56
27;67.08;86.13
28;63.67;57
29;89.48;27.5
30;49.04;94.68
31;14.25;17.41
32;88.69;50.77
33;19.04;56.2
34;54.77;89.37
35;70.48;56.12
36;44.77;10.57
37;65.81;16.81
38;48.66;16.78
39;12.98;41.61
40;25.58;69.38
41;24.91;95.82
42;76.44;84.14
43;87.56;0.96
44;3.61;28.59
45;8.05;96.88
46;56.46;98.47
47;83.66;88.02
48;24.44;73.21
49;49.86;50.34
50;56.81;65.27
51;6.47;67.66
52;73.54;11.13
53;4.67;13.09
54;88.1;83.97
55;86.81;3.34
56;10.79;54.93
57;10.93;72.26
58;72.5;78.95
59;61.75;50.3
60;45.61;3.47
61;20.96;34.28
62;54.56;76.95
63;42.88;68.65
64;52.19;79.65
65;90.31;43.25
66;33.19;91.71
67;20.93;81.27
68;30.07;57.22
69;38.68;27.95
70;26;95.94
71;63.41;8.19
72;92.62;89.09
73;91.21;71.85
74;68.25;55.52
75;40.17;86.38
76;7.44;28.33
77;16.26;76.39
78;11.64;16.75
79;47.59;0.58
80;97.44;11.41
81;8.08;32.29
82;11.88;98.58
83;40.41;24.18
84;35.49;15.32
85;28.75;25.67
86;15.77;2.98
87;81.16;57.92
88;57.67;70.15
89;6.38;50.25
90;38.39;42.64
