DataFile;6-2-90-10-8-10-3.txt
Class;6
DataSet;2
n;90
r;10
N_l;8
N_u;10
Rep;3
1;53.06;87.51
2;20.07;92.13
3;49.29;11.13
4;61.11;32.01
5;72.58;12.23
6;50.44;50.36
7;83.58;95.07
8;46.32;93.39
9;23.6;68.93
10;60.42;81.13
11;25.27;30.51
12;42.28;70.17
13;28.73;95.49
14;36.62;40.71
15;98.09;36.88
16;73.18;1.6
17;88.91;49.53
18;92.38;92.05
19;59.39;9.21
20;27.76;60.75
21;20.83;49.3
22;22.38;67.81
23;2.28;86.58
24;34.02;76.25
25;39.13;61.97
26;2.41;27.56
27;37.48;27.37
28;64.65;91.87
29;70.71;34.89
30;66.78;43.75
31;38.58;66.66
32;82.81;61.31
33;16.65;21.85
34;9.92;88.31
35;90.5;21.84
36;16.11;96.35
37;45.67;41.01
38;27.75;69.57
39;70.61;51.13
40;65;69.05
41;87.04;98.43
42;98.97;78.59
43;74.29;91.58
44;50.98;99.98
45;11.61;79.71
46;57.21;0.14
47;71.16;6.2
48;25.64;23.46
49;19.8;28.81
50;56.44;99.58
51;28.77;8.08
52;68.73;63.89
53;17.79;82.29
54;86.97;47.35
55;41.62;9.87
56;34.86;53.63
57;3.38;30.64
58;58.46;24.27
59;97.5;19.93
60;49.58;76.69
61;44.43;55.45
62;4.74;14.47
63;56.59;89.59
64;86.36;88.63
65;85.95;48.29
66;57.06;20.99
67;69.38;91.53
68;14.76;68.32
69;94.79;0.88
70;52.89;44.82
71;97.89;41.8
72;98.12;37.57
73;32.8;83.82
74;73.81;50.85
75;52.26;65.2
76;67.4;73.46
77;82.47;96.62
78;11.14;23.71
79;81.36;52.17
80;83.51;80.97
81;38.55;42.77
82;92.12;40.65
83;40.06;53.9
84;95.24;16.01
85;62.06;63.6
86;3.37;17.5
87;86.98;94.44
88;67.71;93.38
89;20.21;23.06
90;66.3;47.05
