DataFile;4-2-90-6-14-16-6.txt
Class;4
DataSet;2
n;90
r;6
N_l;14
N_u;16
Rep;6
1;54.44;64.36
2;79.12;84.69
3;7.26;86.01
4;95.62;92.64
5;5.4;24.64
6;48.74;10.01
7;19.52;21.36
8;20.77;2.88
9;23.46;10.72
10;27.73;69.6
11;26.63;66.05
12;21.24;0.53
13;10.29;28.74
14;44.42;69.3
15;2.09;95.58
16;80.41;91.17
17;30.95;32.39
18;13.84;95.76
19;23.27;2.37
20;5.21;93.27
21;3.88;80.71
22;69.69;38.81
23;39.06;98.23
24;21.68;56.7
25;98.03;57.46
26;63.29;78.3
27;85.69;4.16
28;89.52;18.85
29;38.73;49.45
30;37.03;69.36
31;73.32;30.85
32;97.24;24.33
33;83.5;39.06
34;90.89;60.76
35;60.75;89.43
36;97.53;67.64
37;9.11;77.79
38;51.75;65.24
39;33.93;29.21
40;78.37;32
41;48.93;13.41
42;65.33;78.39
43;92.18;25.85
44;51.32;85.86
45;15.14;64.15
46;82.55;97.23
47;17.31;71
48;11.07;41.68
49;28.46;34.12
50;16.89;54.71
51;79.72;85.86
52;33.23;51.57
53;37.17;43.67
54;74.24;1.11
55;4.69;37.18
56;65.82;52.97
57;58.89;78.59
58;50.46;59.35
59;87.21;89.12
60;93.95;84.88
61;81.14;82.47
62;91.6;72.34
63;91.03;78.58
64;22.47;2.55
65;38.24;92.03
66;84.2;87.94
67;71.5;94.51
68;37.78;47.54
69;76.49;76.23
70;27.61;1.39
71;19.14;50.82
72;35.71;6.42
73;69.45;91.12
74;44.96;85.48
75;75.19;37.45
76;60.94;79.28
77;38.67;12.42
78;26.75;52.13
79;59.01;88.65
80;32.88;40.43
81;4.7;48.05
82;74.82;44.36
83;46.85;73.14
84;29.32;16.36
85;50.39;19.22
86;32.13;2.97
87;87;64.72
88;31.88;29.35
89;66.91;40.77
90;66.38;4.97
