DataFile;2-2-75-8-8-10-7.txt
Class;2
DataSet;2
n;75
r;8
N_l;8
N_u;10
Rep;7
1;76.27;18.23
2;85.02;80.39
3;14.11;59.81
4;31.77;51.36
5;47.22;81.28
6;22.29;86.81
7;28.35;18.26
8;12.97;25.69
9;54.88;13.72
10;89.04;70.05
11;27.84;56.82
12;3.29;12.72
13;69.07;42.67
14;69.37;68.27
15;69.97;28.53
16;73.4;29.01
17;0.14;11.91
18;97.04;25.4
19;67.72;79.87
20;65.23;5.96
21;11.76;67.12
22;67.16;25.43
23;22.54;86.11
24;58.36;59.41
25;44.56;58.81
26;50.53;63.81
27;75.18;14.15
28;47.78;76.84
29;30.89;75.44
30;20.41;0.48
31;38.6;96.09
32;31.12;86.13
33;83.52;82.21
34;53.9;69.7
35;30.95;10.59
36;66.39;66.52
37;30.18;37.91
38;97.25;9.42
39;10.66;13.37
40;43.63;12.96
41;84.65;5.09
42;26.34;97.7
43;41.94;75.16
44;65.96;7.45
45;15.52;84.07
46;84.09;75.51
47;5.13;19.07
48;40.74;26.63
49;4.9;32.3
50;20.23;93.28
51;98.95;60.1
52;39.61;25.38
53;97.71;93.83
54;40.41;96.01
55;28.95;28.72
56;29.82;26.4
57;75.95;9.7
58;17.39;48.74
59;80.93;28.64
60;22.83;39.38
61;95.81;31.44
62;20.75;85.1
63;4.55;97.21
64;93.2;97.29
65;75.92;77.71
66;16.79;19.13
67;11.55;48.84
68;49.96;29.22
69;75.84;24.92
70;40.23;35.38
71;49.75;96.06
72;55.75;58.01
73;70.28;97
74;11.98;53.98
75;99.35;45.87
