DataFile;6-2-90-10-8-10-10.txt
Class;6
DataSet;2
n;90
r;10
N_l;8
N_u;10
Rep;10
1;52.99;25.22
2;67.37;72.02
3;43.62;83.7
4;80.14;68.27
5;49.01;35.7
6;65.88;21.8
7;44.22;33.62
8;71.5;98.98
9;44.58;68.71
10;52.18;63.63
11;70.9;80.73
12;66.87;74.28
13;11.05;77.46
14;40.96;61.8
15;90.15;30.56
16;3.38;46.86
17;80.88;75.96
18;8.84;50.71
19;42.43;1.41
20;30.28;65.68
21;5.05;81.92
22;33.62;4.41
23;73.55;49.93
24;55.99;97.84
25;30.58;13.15
26;31.8;13.69
27;20.22;20.72
28;65.83;6.09
29;8.06;96.76
30;67.5;53.81
31;14.25;94.69
32;58.02;41.66
33;73.35;15.22
34;46.92;73.42
35;58.41;83.79
36;1.04;40.05
37;18;47.56
38;5.7;17.19
39;74.34;72.01
40;32.85;47.3
41;15.15;12.45
42;71.83;87.01
43;60.35;53.45
44;34.68;18.62
45;47.94;16.71
46;87.29;76.41
47;21.57;3.43
48;72.62;74.25
49;80.92;67.53
50;67.61;67.59
51;38.32;44.99
52;46.78;79.59
53;71.22;23.44
54;69.09;69.36
55;47.17;50.57
56;38.66;20.1
57;19.28;60.24
58;6.68;69.32
59;49.48;58.98
60;46.89;25.22
61;54.11;21.22
62;81.74;0.83
63;33.92;41.98
64;9.25;51.82
65;89.54;22.59
66;76.34;71.68
67;91.18;87.35
68;26.79;84.3
69;69.92;20.32
70;89.16;98.53
71;93.76;76.91
72;93.24;35.89
73;10.06;45.28
74;8.12;82.39
75;2.34;57.17
76;5.95;38.57
77;33.1;35.92
78;95.05;64.73
79;93.01;83.73
80;42.08;14.27
81;27.52;36.39
82;72.94;67.79
83;61.13;4.68
84;7.07;71.15
85;2.95;34.79
86;25.03;32.04
87;17.49;41.02
88;17.93;24.46
89;38.59;36.08
90;19.41;42.21
