DataFile;5-2-90-8-10-12-5.txt
Class;5
DataSet;2
n;90
r;8
N_l;10
N_u;12
Rep;5
1;96.73;63.29
2;62.72;22.91
3;90.02;3.05
4;16.86;56.66
5;22.36;51.79
6;23.66;59.77
7;96.63;53.21
8;30.93;49.36
9;22;17.57
10;41.28;18.4
11;49.31;87.46
12;73.28;80.06
13;90.01;52
14;22.75;99.36
15;27.91;72.04
16;85.01;90.23
17;68.2;99.63
18;2.55;46.75
19;56.26;44.61
20;22.96;16.98
21;78.87;29.64
22;15.84;88.51
23;37.68;11.32
24;39.16;13.88
25;60.8;75.2
26;88.2;85.64
27;48.22;38.09
28;11;88.49
29;2;84.15
30;26.14;73.56
31;96.9;79.27
32;11.9;15.8
33;16;80.27
34;35.81;3.79
35;32.23;46.73
36;9.34;61.43
37;35.93;8.94
38;21.01;47.25
39;17.59;20.76
40;6.45;42.47
41;21.06;78.1
42;26.87;73.21
43;41.72;68.08
44;24.73;30.85
45;97.18;65.85
46;23.89;60.29
47;68.51;65.45
48;34.32;70.84
49;48.68;93.59
50;0.46;58.6
51;49.47;93.65
52;81.54;88.93
53;19.57;51.64
54;0.06;89.88
55;44.06;25.99
56;35.88;50.12
57;55.57;56.58
58;62.38;94.55
59;58.07;7.68
60;1.47;62.4
61;8.43;7.9
62;23.99;33.22
63;95.95;29.21
64;77.75;74.48
65;49.72;99.72
66;89.59;68.75
67;60.64;78.83
68;92.64;67.22
69;42.85;5.38
70;71.96;94.12
71;88.65;57.26
72;83.4;46.24
73;56.45;34.24
74;37.25;37.31
75;43.13;12.82
76;27.43;58.75
77;10.81;23.75
78;15.2;82.27
79;41.85;77.77
80;6.27;14.84
81;73.35;14
82;93.78;19.9
83;15.7;69.12
84;76.16;12.51
85;75.44;83.26
86;36.09;50.23
87;60.5;73.39
88;80.61;92.25
89;82.8;96.83
90;71.73;80.38
