DataFile;2-2-75-8-8-10-4.txt
Class;2
DataSet;2
n;75
r;8
N_l;8
N_u;10
Rep;4
1;88.94;19.03
2;86.15;15.05
3;42.33;70
4;21.32;44.5
5;38.6;74.75
6;7.55;21.88
7;80.99;44.36
8;45.81;14.95
9;0.98;54.75
10;13.63;44.37
11;65.03;71.84
12;84.64;91.16
13;64.62;39.15
14;12.7;53.52
15;22.61;78.72
16;99.89;42.95
17;92.46;1.87
18;62.65;49.95
19;45.72;86.66
20;47.95;53.72
21;78.52;71.07
22;41.38;73.7
23;29.3;15.09
24;39.18;83.11
25;51.1;15.89
26;83.39;10.52
27;1.39;85.37
28;97.43;34.88
29;57.14;64.62
30;66.09;83.68
31;74.11;52.63
32;25.66;5.2
33;13.14;31.68
34;15.75;79.52
35;71.46;74.05
36;73.7;38.35
37;11.31;49.93
38;46.3;47.65
39;6.96;82.03
40;65.09;46.4
41;30.48;54.67
42;21.1;71.22
43;60.88;18.25
44;87.22;35.24
45;4.54;13.76
46;30.73;40.08
47;97.27;16.44
48;71.43;0.23
49;99.56;86.99
50;8.09;88.6
51;56.12;34.95
52;18.05;90.53
53;88.32;33.51
54;90.94;96.04
55;67.74;29.08
56;95.33;83.77
57;83.32;45.6
58;7.46;54.94
59;39.58;39.73
60;84.7;9.79
61;1.07;47.92
62;62.64;3.01
63;33.07;52.1
64;33.61;65.85
65;13.38;6.21
66;64.39;28.51
67;60.72;50.46
68;72.24;86.83
69;64.5;43.74
70;67.22;36.51
71;70.09;40.78
72;25.85;43.09
73;84.66;74.84
74;86.31;70.4
75;53.08;35.5
