DataFile;10-2-120-6-19-21-2.txt
Class;10
DataSet;2
n;120
r;6
N_l;19
N_u;21
Rep;2
1;22.25;34.66
2;56.14;38.99
3;93.87;85.94
4;60.28;6.45
5;65.6;58.62
6;14.75;98.24
7;46.86;18.57
8;55.56;93.96
9;57.22;56.85
10;63.5;70.43
11;45.98;68.81
12;87.98;76.03
13;71.2;46.94
14;52.64;14.67
15;85.87;92.62
16;15.72;5.06
17;53.28;70.41
18;47.51;0.13
19;76.5;75.38
20;63.51;77.85
21;51.23;33.3
22;76.51;73.06
23;71.73;32.56
24;87.78;94.07
25;28.65;29.5
26;66.12;82.01
27;17.66;45.54
28;7.57;93.41
29;7.91;73.35
30;44.74;46.48
31;4.2;0.5
32;48.45;53.21
33;70.54;65.17
34;73.29;71.38
35;64.25;59.69
36;27.74;36.36
37;44.12;67.57
38;15.46;91.74
39;62.76;21.84
40;78.94;47.05
41;81.02;93.13
42;10.41;18.92
43;39.72;88.65
44;16.44;84.07
45;28.31;3.4
46;50.67;13.89
47;70.62;3
48;51.38;99.61
49;71.81;92.55
50;73.09;28.71
51;22.38;23.94
52;65.63;38.24
53;66.55;63.66
54;2.75;61.73
55;47.77;64.12
56;15.81;89.37
57;8.69;83.86
58;85.84;93.72
59;42.94;84.61
60;39.43;16.53
61;87.61;7.68
62;2.95;13.31
63;13.7;83.65
64;99.06;70.54
65;55.3;43.08
66;55.11;18.69
67;87.01;0.13
68;57.96;8.63
69;46.1;77.14
70;79.49;75.74
71;78.65;63.97
72;70.27;39.97
73;47.42;92.17
74;68.25;46.76
75;64.62;2.82
76;35.46;48.55
77;79.3;6.33
78;64.05;50.98
79;20.74;80.55
80;95.45;24.36
81;26.67;90.45
82;48.58;85.7
83;63.45;54.83
84;71;43.94
85;87.89;14.14
86;21.29;64.9
87;69.99;47.68
88;43.98;18.64
89;62.47;9.79
90;80.74;5.91
91;34.41;88.46
92;96.11;33.13
93;64.09;1.84
94;94.8;47.88
95;53.11;69.49
96;40.58;35.03
97;34.43;81.16
98;54.98;53.58
99;35.43;33.97
100;53.72;97.12
101;15.36;3.51
102;63.03;8.41
103;46.8;30.93
104;56.76;53.07
105;41.11;34.69
106;34.09;95.15
107;59.16;72.02
108;68.21;38.81
109;12.86;5.9
110;62.47;20.9
111;93.95;14.41
112;39.02;2.78
113;75.72;66.18
114;80.73;92.64
115;72.51;18.39
116;27.14;81.38
117;10.95;74.34
118;8.43;8.97
119;44.3;35.8
120;5.2;30.58
