DataFile;8-2-105-8-12-14-9.txt
Class;8
DataSet;2
n;105
r;8
N_l;12
N_u;14
Rep;9
1;75.12;35.57
2;52.26;42.67
3;75.85;80.57
4;27.27;10.87
5;1.37;93.46
6;93.88;59.88
7;16.16;94.33
8;27.44;54.23
9;53.39;55.24
10;83.08;27.87
11;83.15;48.05
12;38.08;56.16
13;55.18;15.18
14;68.53;89.01
15;17.7;34.23
16;90.78;95.73
17;31.24;79.08
18;90.7;56.89
19;21.56;1.18
20;3.18;32.62
21;23.42;20.99
22;47.8;6.66
23;99.85;98.98
24;34.87;59.56
25;23.52;54.31
26;0.31;60.1
27;22.36;9.33
28;55.6;51.26
29;76.69;42.99
30;24.61;78.77
31;96.61;46.31
32;45.09;73.71
33;51.81;4.86
34;86.33;11.33
35;7.84;17.61
36;98.81;91.82
37;43.88;30
38;38.28;17.28
39;19.27;94.56
40;80.67;35.78
41;59.93;93.59
42;28.17;58.06
43;12.95;91.11
44;75.21;19.19
45;80.75;50.96
46;20.66;7.14
47;90.55;74.8
48;76.16;5.74
49;92.89;37.04
50;67.74;68.49
51;64.13;18.85
52;24.45;64.09
53;46.5;61.34
54;68.07;1.63
55;22.71;81.63
56;63.23;80.52
57;60.24;24.69
58;5.72;80.3
59;70.27;54.79
60;15.49;77.16
61;67.15;29.45
62;12.34;51.85
63;26.85;13.62
64;68.21;23.65
65;36.85;85.08
66;94.4;85.68
67;56.94;44.38
68;48.85;26.51
69;2.9;90.03
70;30.22;45.12
71;55.13;74.48
72;11.06;45.94
73;46.32;66.93
74;30.11;87.28
75;81.26;77.99
76;97.62;18.23
77;21.42;0.06
78;63.8;46.45
79;50.84;74.35
80;45.88;97.39
81;95.1;63.75
82;64.75;48.78
83;87.83;37
84;5.48;8.77
85;98.85;73.59
86;22.75;35.71
87;16.06;66.65
88;77.35;29.03
89;59.13;29.85
90;91.93;40.85
91;70.52;86.31
92;86.99;52.87
93;45.96;17.79
94;59.05;43.27
95;38.92;5.13
96;81.87;84.41
97;29.16;75.57
98;57.42;77.73
99;82.18;2.67
100;97.64;36.57
101;25.87;45.72
102;27.64;9.69
103;57.45;11.8
104;87.7;76.38
105;96.18;86.52
