DataFile;1-2-75-6-11-13-8.txt
Class;1
DataSet;2
n;75
r;6
N_l;11
N_u;13
Rep;8
1;59.19;68.41
2;66.36;75.21
3;48.09;53.41
4;5.55;48.8
5;97.44;69.76
6;88.23;38.33
7;87.98;55.32
8;30.65;80.71
9;71.85;40.96
10;68.87;38.84
11;5.85;49.28
12;43.33;47.98
13;64.71;44
14;65.66;59.09
15;26.52;90.62
16;97.01;3.75
17;96.82;44.98
18;75.69;87.44
19;26.04;68.34
20;17.42;39.91
21;9.69;53.69
22;25.64;99.4
23;3.3;65.8
24;69.06;55.69
25;7.17;66.06
26;11.54;78.3
27;75.21;46.03
28;65.82;78.24
29;87.25;30.01
30;69.21;54.23
31;47.33;1.56
32;67.01;86.22
33;6.4;76.75
34;54.36;80.44
35;57.5;89.66
36;78.26;62.05
37;48.15;57.61
38;53.81;69.84
39;9.09;16.75
40;70.84;3.18
41;2.84;19.45
42;58.09;19.96
43;65.84;65.37
44;92.32;8
45;82.26;8.84
46;84.72;28.02
47;3.61;78.71
48;94.55;47.47
49;33.16;39.8
50;99.59;67.85
51;25.02;66.28
52;11.92;89.18
53;76.22;20.72
54;49.52;78.06
55;89.61;15.72
56;31.67;22.25
57;17.29;28.49
58;77.66;86.63
59;40.13;25.16
60;85.97;21.52
61;73.98;38.9
62;41;49.92
63;56.98;61.8
64;64.38;48.78
65;12.12;36.61
66;28.11;82.45
67;61.69;1.21
68;96.8;28.3
69;79.01;72.7
70;68.73;7.79
71;82.29;50.32
72;67.66;72.89
73;25.72;50.36
74;88.8;1.67
75;13.86;60.72
