DataFile;10-2-120-6-19-21-9.txt
Class;10
DataSet;2
n;120
r;6
N_l;19
N_u;21
Rep;9
1;13.97;45.44
2;27.52;25.7
3;9.14;3.8
4;25.07;54.53
5;41.39;56.48
6;57.72;7.3
7;26.41;80.5
8;70.51;32.51
9;55.82;89.14
10;94.7;25.32
11;36.09;3.15
12;28.68;32.35
13;14.68;7.96
14;97.08;55.38
15;57.39;52.56
16;27.64;42.3
17;45.24;65.52
18;83.95;52.24
19;26.71;89.36
20;38.97;37.88
21;87.05;39.46
22;75.6;5.11
23;75.8;96.92
24;0.43;87.78
25;40.52;0.18
26;43.54;43.73
27;52.61;27.21
28;36.17;3.57
29;5.54;6.95
30;19.76;56.01
31;3.21;51.15
32;73.89;9.3
33;46.82;96.45
34;88.66;93.24
35;45.52;92.46
36;81.32;56.04
37;57.18;3.01
38;97.32;77.95
39;42.99;93.33
40;13.47;45.38
41;61.17;87.81
42;42.55;16.24
43;41.99;26.07
44;18.53;37.03
45;93.91;80.27
46;91.37;60.77
47;9.58;24.74
48;14.81;53.29
49;94.94;19.11
50;96.01;54.4
51;66.68;41.8
52;67.1;60.57
53;4.64;85.78
54;36.36;10.47
55;74.73;95.81
56;8.09;24.36
57;6.1;95.45
58;90.56;12.83
59;48.93;98.18
60;83.75;85.49
61;92.85;99.33
62;49.13;64.91
63;60.4;48.28
64;1.23;34.52
65;31.83;57.61
66;78.98;87.41
67;51.17;11.26
68;57.43;55.94
69;1.48;19.32
70;14.92;59.18
71;93.34;82.54
72;85.03;62.85
73;64.49;98.21
74;59.98;97.47
75;36.51;86.79
76;21.38;25.52
77;28.03;42.55
78;46.47;78.1
79;83.29;55.02
80;2.87;81.71
81;47.26;99.17
82;45.34;52.52
83;83.82;63.61
84;89.44;18.33
85;72.76;81.49
86;86.67;56.33
87;53.32;1.76
88;93.5;28.36
89;27.17;84.4
90;69.76;26.62
91;35.53;5.58
92;68.22;69.34
93;93.3;6.72
94;36.38;76.28
95;16.14;17.52
96;93.65;49.59
97;66.82;25.61
98;62.97;23.91
99;64.71;19.53
100;75.88;89.46
101;34.58;47.21
102;15.62;98.59
103;47.52;13.98
104;61.27;70.94
105;52.27;0.91
106;63.92;6.73
107;36.21;21.46
108;42;98.31
109;10.23;19.97
110;7.71;36.31
111;42.11;41.83
112;6.15;48.33
113;15.64;2.99
114;61.05;51.82
115;32.95;47.86
116;41.56;10.36
117;33.82;33.92
118;34.42;80.32
119;9.11;7.84
120;53.32;73.48
