DataFile;6-2-90-10-8-10-5.txt
Class;6
DataSet;2
n;90
r;10
N_l;8
N_u;10
Rep;5
1;55.29;39.82
2;39.98;38.27
3;78.6;0.95
4;77.98;6.94
5;38.59;42.53
6;83.74;9.28
7;55.76;15.3
8;56.4;57.43
9;91.83;5.13
10;72.11;44.95
11;98.48;7.53
12;55.55;3.97
13;9.82;62.34
14;1.45;70.35
15;37.65;72.78
16;13.64;43.68
17;58.58;20.43
18;18.64;24.25
19;77.23;13.1
20;50.56;3.6
21;86.11;85.84
22;77.95;78.65
23;33.75;50.72
24;89.45;75.66
25;71.37;95.13
26;83.94;81.26
27;19.52;84.66
28;34.57;7.47
29;70.02;90.44
30;28.58;10.02
31;61.59;33.29
32;80.88;50.94
33;16.73;73.63
34;12.25;32.76
35;16.72;86.31
36;21.59;56.69
37;1.72;15.36
38;10.09;34.14
39;1.02;32.17
40;55.98;81.69
41;97.45;24.35
42;35.06;24.37
43;89.98;54.52
44;94.96;1.15
45;75.16;64.68
46;51.75;32
47;77.12;92.67
48;79.62;4.62
49;65.44;71.98
50;57.75;68.07
51;55.96;75.41
52;72.58;95.26
53;17.66;56.83
54;38.06;25.26
55;22.16;41.46
56;4.12;50.21
57;60.12;15.11
58;17.33;19.79
59;94.84;81.7
60;40.48;19.2
61;26.22;23.49
62;73.48;5.15
63;23.89;36.19
64;41.01;9.28
65;3.95;73.87
66;35.51;23.81
67;85.79;84.8
68;95.43;69.8
69;36.3;25.55
70;78.12;93.95
71;64.45;57.61
72;73.26;13.78
73;91.74;56.55
74;74.4;56.17
75;22.41;31.06
76;32.43;37.18
77;64.25;99.79
78;68.96;4.06
79;8.12;19.79
80;6.77;11.51
81;47.39;15.03
82;85.08;62.08
83;63.2;11.8
84;10.21;6.59
85;22.52;51.98
86;1.98;55.54
87;8.77;96.99
88;58.56;27.02
89;71.75;55.16
90;85.96;87.4
