DataFile;1-2-75-6-11-13-6.txt
Class;1
DataSet;2
n;75
r;6
N_l;11
N_u;13
Rep;6
1;54.63;19.5
2;32.05;69.16
3;96.76;55.51
4;9.83;13.31
5;83.17;27.4
6;59.19;75.98
7;80.58;8.85
8;92.09;12.35
9;49.48;98.07
10;58.01;58.21
11;0.27;89.76
12;43.72;2.55
13;79.72;61.16
14;98.57;26.57
15;12.59;72.27
16;59.14;93.26
17;50.9;49.4
18;91.61;89.9
19;40.27;34.96
20;49.8;93.49
21;16.78;90.23
22;49.23;56.57
23;12.33;75.45
24;43.76;63.47
25;27.4;63.31
26;43.49;56.45
27;24.71;78.43
28;95.18;45.6
29;28.38;34.27
30;48.59;68.97
31;34.57;33.82
32;76.26;0.68
33;89.75;79.98
34;36.06;91.18
35;15.26;88.93
36;65.9;93.57
37;70.19;61.13
38;35.83;6.04
39;75.23;31.87
40;58.06;72.07
41;9.95;15.4
42;72.93;47.27
43;11.58;26.03
44;90.7;78.1
45;64.59;52.03
46;94.92;46.83
47;46.19;95.71
48;5.94;68.79
49;8.22;32.21
50;90.07;56.35
51;27.19;84.86
52;16.36;87.08
53;61.88;67.23
54;39.86;54.92
55;14.27;84.56
56;0.57;51.59
57;32.6;80.46
58;63.85;79
59;36.36;24.92
60;44.19;8.49
61;32.54;74.97
62;59.29;83.38
63;75.84;34.71
64;90.77;42.09
65;5.78;67.25
66;58.64;75.34
67;40;81.61
68;85.38;68.16
69;98.69;63.03
70;49.69;82.98
71;66.59;77.33
72;85.46;61.92
73;93.6;58.77
74;88.49;91.86
75;1.98;99.82
