DataFile;1-2-75-6-11-13-7.txt
Class;1
DataSet;2
n;75
r;6
N_l;11
N_u;13
Rep;7
1;12.37;54.26
2;38.05;47.34
3;97.12;12.65
4;55.64;27.78
5;53.68;68.39
6;53.94;29.46
7;72.34;99.38
8;89.88;30.97
9;84.3;33.26
10;0.91;39.11
11;1.77;19.64
12;46.64;93.12
13;77.53;5.51
14;5.7;71.2
15;76.03;90.78
16;14.78;7.35
17;60.22;86.7
18;49.93;24.9
19;11.99;26.92
20;95.95;40.54
21;76.37;9.96
22;99.79;39.48
23;76.36;30.38
24;37.1;31.28
25;44.81;51
26;29.21;92.24
27;10;70.02
28;1.5;97.68
29;50.02;44.78
30;93.87;41.52
31;65.12;70.53
32;37.64;42.4
33;78.55;4.85
34;57.48;11.11
35;72.05;94.92
36;69.67;91.83
37;43.24;77.65
38;85.11;76.02
39;62.6;17.72
40;5.97;90.07
41;73.45;65.87
42;97.58;13.3
43;61.92;39.78
44;97.67;18.26
45;68.45;15.36
46;70.72;15.07
47;40.8;38.34
48;1.99;3.95
49;12.56;74.06
50;42.86;68.75
51;13.56;14.75
52;5.83;89.88
53;48.07;55.17
54;27.5;58.74
55;99.22;71.9
56;54.36;62.39
57;67.36;60.85
58;68.82;38.72
59;52;58.17
60;74.37;75.79
61;70.26;67.99
62;77.96;19.31
63;83.97;81.19
64;85.16;43.81
65;52.31;17.21
66;10.33;39.61
67;0.4;3.48
68;32.66;67.69
69;6.46;96.64
70;37.52;57.22
71;40.41;72.85
72;61.51;31.12
73;95.27;16.89
74;95.52;25.86
75;82.09;37.74
