DataFile;6-2-90-10-8-10-2.txt
Class;6
DataSet;2
n;90
r;10
N_l;8
N_u;10
Rep;2
1;38.33;24.56
2;19.88;14.17
3;83.63;12.47
4;59.94;8.78
5;74.29;49.26
6;9.4;16.08
7;64.63;11.91
8;42.25;57.26
9;60.59;99.75
10;59.65;68.42
11;48.76;17.35
12;54.2;88.66
13;31.96;25.41
14;16.08;19.68
15;97;72.94
16;57.33;17.02
17;8.43;8.66
18;50.91;52.17
19;79.21;11.4
20;70.12;85.76
21;81.25;92.43
22;35.29;47.79
23;54.54;87.84
24;4.23;99.54
25;77.15;63.26
26;18.79;70.85
27;62.8;68.42
28;4.38;45.96
29;4.87;8.22
30;28.25;54.38
31;80.35;42.36
32;39.11;58.83
33;34.61;59.27
34;13.07;71.58
35;72.07;6.06
36;62.17;25.77
37;55.05;61.54
38;30.09;28.45
39;75.49;83.19
40;12.91;86.68
41;7.11;86.93
42;7.18;15.59
43;17.24;27.18
44;95.51;76.91
45;39.78;77.16
46;55.27;57.33
47;58.83;77.36
48;92.1;66.56
49;39.83;96.56
50;32.34;90.3
51;60.67;92.73
52;0.21;3.17
53;65.83;90.7
54;69.61;50.38
55;59.14;14.47
56;0.98;17.33
57;42.4;75.95
58;99.6;8.45
59;68.51;9.01
60;88.44;4.81
61;5.36;29.81
62;50.04;64.32
63;41.85;88.07
64;9.27;35.92
65;46.93;44.27
66;19.43;64.75
67;30.73;30.82
68;4.88;5.16
69;16.19;14.14
70;19.06;51.19
71;95.73;6.13
72;24.22;30.39
73;23.68;7.06
74;75.97;11.53
75;77.71;6
76;19.54;59.66
77;67.56;50.61
78;2.33;91.04
79;64.48;15.69
80;35.16;43.97
81;14.13;21.35
82;59.86;66.32
83;31.43;46.53
84;69.37;40.79
85;15.06;85.79
86;69.46;72.45
87;83.91;41.09
88;51.52;97.1
89;34.86;41.7
90;76.16;58.04
