DataFile;1-2-75-6-11-13-2.txt
Class;1
DataSet;2
n;75
r;6
N_l;11
N_u;13
Rep;2
1;96.62;68.79
2;88.07;69.91
3;36.08;86.56
4;82.48;69.43
5;13.89;10.91
6;54.77;27.56
7;68.15;85.79
8;4.48;25.9
9;88.35;76.43
10;24.58;36.92
11;3.51;90.06
12;10.7;45.81
13;2.44;45.43
14;34.02;33.75
15;79.55;10.36
16;28.72;53.4
17;10.99;54.27
18;36.93;97.69
19;50.25;8.89
20;59.74;24.43
21;67.28;0.12
22;40.32;90.57
23;46.95;63.86
24;86.93;78.98
25;94.3;95
26;20.39;77.64
27;68.84;78.01
28;50.74;37.42
29;90.67;85.31
30;82.39;19.98
31;85.91;52.05
32;38.2;93.83
33;85.19;86.08
34;76.09;0.21
35;10.21;42.2
36;17.56;80.43
37;91.52;27.25
38;32.24;58.04
39;90.59;73.73
40;74.5;64.22
41;14.21;48.83
42;29.49;15.3
43;9.72;61.68
44;57.54;16.19
45;0.02;22.83
46;88.71;80.21
47;61.44;79.1
48;79.24;53.98
49;41.2;75.43
50;92.43;49.9
51;57.52;21.89
52;16.32;88.26
53;46.88;1.92
54;81.61;4.28
55;7.41;47.87
56;47.15;28.24
57;21.3;61.88
58;6.11;28.31
59;98.2;93.28
60;56.65;10.41
61;69.64;46.57
62;54.99;94
63;5.69;31.75
64;52.91;4.59
65;91.11;96.73
66;91.55;58.79
67;30.25;42.41
68;93.52;19.38
69;93.31;32.14
70;79.23;87.13
71;95.21;35.45
72;84.49;85.02
73;70.1;37.06
74;2.59;89.88
75;75.44;36.94
