DataFile;12-2-120-10-11-13-10.txt
Class;12
DataSet;2
n;120
r;10
N_l;11
N_u;13
Rep;10
1;50.48;62.11
2;44.8;30.26
3;10.37;69.97
4;1.44;98.17
5;78.08;13.11
6;14.13;10.69
7;32.99;56.87
8;18.46;38.62
9;98.76;33.87
10;82.21;67.61
11;36.13;77.34
12;75.19;98.69
13;31.66;28.5
14;19.37;2.3
15;23.8;97.25
16;31.16;76.01
17;28.36;23.58
18;79.41;58.16
19;94.39;57.11
20;76.24;25.23
21;94.04;64.81
22;16.11;68.48
23;17.05;26.25
24;3;26.82
25;90.84;79.93
26;46.11;53.98
27;54.92;49.53
28;75.89;31.68
29;37;35.3
30;67.06;33.6
31;15.7;75.64
32;21.79;54.25
33;66.69;39.75
34;68.04;46.06
35;92.74;72.23
36;86.4;19.15
37;65.98;86.4
38;42.48;63.3
39;45.04;97.44
40;59.71;48.77
41;1.74;74.81
42;65.98;68.06
43;60.08;3.76
44;83.85;22.49
45;29.04;98.96
46;58.39;84.01
47;4.67;83.5
48;38.24;41.99
49;22.65;66
50;88.27;99.42
51;71.38;73.42
52;75.43;57.95
53;55.07;98.23
54;19.64;96.7
55;14.56;40.81
56;93.78;56.63
57;42.59;53.4
58;60.02;89.22
59;75.17;98.77
60;5.33;93.36
61;30.11;82.21
62;7.23;42.85
63;86.49;14.58
64;99.01;67.11
65;59.82;16.24
66;97.65;66.85
67;44.31;39.32
68;18.23;10.99
69;39.31;63.3
70;59.56;58.75
71;62.42;8.67
72;18.23;25.11
73;11.86;80.42
74;33.56;2.48
75;14.14;39.52
76;41.65;93.68
77;22.25;63.4
78;71.18;10.38
79;53.12;71.98
80;35.81;89.81
81;69.96;32.46
82;83.98;70.26
83;60.79;68.91
84;24.36;29.24
85;23.64;69.97
86;45.94;67.81
87;58.4;51.54
88;94.86;37.95
89;60.05;65.55
90;1.91;41.16
91;8.64;71.45
92;20.89;74.38
93;79.7;27.62
94;37.28;67.04
95;55.92;48.94
96;27.05;56.95
97;95.47;1.22
98;59.17;74.53
99;17.08;81.18
100;16.67;39.08
101;11.04;53.3
102;38.81;77.19
103;77.14;0.7
104;37.92;28.6
105;28.92;24.93
106;21.21;95.35
107;58.12;52.82
108;95.77;52.47
109;25.86;19.7
110;89.18;12.45
111;84.95;42.25
112;66.13;81.05
113;50.71;42.07
114;54.44;33.27
115;38.84;56.98
116;94.43;35.4
117;50.88;87.45
118;25.7;76.16
119;74.02;46.5
120;89.6;40.85
