DataFile;4-2-90-6-14-16-9.txt
Class;4
DataSet;2
n;90
r;6
N_l;14
N_u;16
Rep;9
1;68.9;34.24
2;89.37;63.27
3;90.01;23.35
4;8.63;21.75
5;48.69;79.56
6;13.36;94.76
7;84.65;46.67
8;65.74;63.27
9;29.39;52.32
10;91.74;97.73
11;10.21;38.87
12;82.07;69.76
13;24.37;86.03
14;95.79;37.87
15;82.08;7.46
16;14.6;58.06
17;49.57;65.84
18;75.47;54.47
19;63.36;27.26
20;82.43;65.63
21;20.23;79.36
22;63.44;59.48
23;50.64;74.94
24;32.34;49.44
25;98.54;8.59
26;20.41;87.12
27;53.56;52.82
28;43.73;51.51
29;68.62;1.1
30;3.79;16.07
31;77.08;59.87
32;32.86;14.32
33;54.53;23.62
34;79.58;23.46
35;39.7;7.18
36;22.81;64.04
37;89.67;79.9
38;19.13;71.14
39;78.58;47.59
40;34.51;14.36
41;89.49;34.73
42;30.27;10.81
43;57.42;57.75
44;20.58;45.75
45;6.76;63.68
46;80.5;44.49
47;83.73;55.97
48;69.41;27.32
49;94.64;0.45
50;30.18;39.18
51;54.35;67.49
52;2.49;35.73
53;14.47;57.8
54;2.51;75.33
55;50.69;78.84
56;94.08;4.56
57;41.53;68.51
58;48.59;64.31
59;48.16;22.25
60;23.08;23.24
61;61.31;34.25
62;92.16;80.22
63;66.73;7.83
64;93.83;36.09
65;4.35;75.59
66;57.68;70.91
67;52.51;36.85
68;95.28;64.23
69;81.28;61.8
70;61.66;98.81
71;22.94;36.59
72;85.23;79.85
73;58.8;79.39
74;27.47;49.54
75;12.47;54.34
76;55.74;96.76
77;29.21;34.97
78;0.62;32.4
79;38.46;37.21
80;51.6;67.1
81;55.33;40.21
82;7.76;98.87
83;8.01;30.79
84;24.13;62.28
85;68.29;73.74
86;41.06;2.5
87;47.72;51.41
88;46.5;9.36
89;52.85;3.39
90;56.53;77.74
