DataFile;12-2-120-10-11-13-6.txt
Class;12
DataSet;2
n;120
r;10
N_l;11
N_u;13
Rep;6
1;17.59;15.52
2;47.85;11.91
3;99.71;71.63
4;4.63;28.5
5;32.76;26.51
6;89.7;65.61
7;84.13;18.75
8;7.18;43.25
9;99.28;89.67
10;79.82;56.28
11;66.12;68.37
12;55.96;78.52
13;55.18;15.89
14;55.64;65.94
15;9.35;58.48
16;97.06;3.27
17;53.97;67.16
18;64.99;69.67
19;15.24;13.19
20;13.45;20.52
21;14.64;78.57
22;40.36;52.04
23;59.99;96.63
24;58.39;77.98
25;9.2;68.23
26;68.24;36.02
27;20.17;69.1
28;52.9;15.94
29;82.02;39.68
30;24.83;88.19
31;29.5;74.91
32;87.27;67.73
33;18.16;34.1
34;27.23;95.08
35;69.72;69.98
36;45.34;91.11
37;89.71;2.55
38;60.94;63.55
39;14.12;58.7
40;47.69;32.44
41;87.25;26.12
42;2.79;96.8
43;43.99;78.86
44;42.99;20.04
45;24.7;36.99
46;24.32;23.27
47;90.09;42.27
48;46.43;88.21
49;5.88;50.21
50;19.24;9.15
51;98.92;15.45
52;20.8;73.89
53;17;70.99
54;14.31;89.57
55;31.06;58.93
56;23.01;16.75
57;70.28;35.98
58;68.56;83.84
59;87.32;80.98
60;57.95;3.05
61;75.9;32.47
62;69.49;55.33
63;1.61;98.28
64;44.74;45.13
65;45.34;85.98
66;93.04;50.67
67;18.76;1.69
68;48.15;62.73
69;15.93;76.64
70;13.91;84.4
71;18.31;91.28
72;5.32;97.27
73;35.19;52.11
74;25.41;12.61
75;54.75;23.59
76;55.51;91.66
77;86.84;46.62
78;59.24;97.1
79;79.87;21.77
80;71.92;76.67
81;68.99;17.46
82;66.93;94.34
83;41.67;40.93
84;90.78;77.92
85;56.05;38.7
86;36.49;19.52
87;8.55;9.98
88;50.28;74.34
89;76.28;42.15
90;8.78;61.96
91;7.26;25.71
92;73.13;39.67
93;65.11;76.81
94;93.48;27.53
95;96.34;31.36
96;71.64;25.03
97;63.96;52.57
98;51.23;24.54
99;28.55;89.96
100;16.96;94.49
101;60.42;59.87
102;23.7;65.62
103;16.39;7.86
104;42.84;75.54
105;1.87;36.54
106;46.22;28.76
107;7.53;94.44
108;66.54;83.18
109;93.09;76.16
110;27.84;23.51
111;23.3;64.29
112;43.46;80.05
113;76.14;51.06
114;65.39;28.61
115;80.49;33.5
116;20.01;65.66
117;64.71;73.55
118;19.61;28.94
119;83.3;89.64
120;27.58;50.98
