DataFile;9-2-105-10-9-11-1.txt
Class;9
DataSet;2
n;105
r;10
N_l;9
N_u;11
Rep;1
1;31;39.16
2;65.1;68.83
3;57.47;73.51
4;55.62;76.12
5;14.31;67
6;78.31;94.22
7;99.4;41.56
8;8.39;52.28
9;29.57;51.32
10;20.21;90.63
11;86.61;93.99
12;58.23;7.45
13;21.94;7.97
14;46.62;77.12
15;10.37;17.1
16;54.32;3.24
17;35.35;95.07
18;64.46;54.17
19;83.16;84.02
20;50.58;17.53
21;89.71;92.86
22;94.17;66.84
23;74.66;38.68
24;26.8;65.16
25;98.74;92.49
26;0.56;66.91
27;11.29;77.83
28;11.77;89.19
29;20.49;83.61
30;35.5;68.89
31;48.76;44.28
32;95.16;71.82
33;48.68;45.89
34;83.81;87.74
35;73.57;14.79
36;42.8;19.35
37;55.1;14.47
38;17.21;2.88
39;87.72;30.13
40;70.78;56.01
41;1.33;20.89
42;85.23;52.25
43;99.71;4
44;64.04;33.68
45;17.81;25.94
46;65.75;61.17
47;74.77;63.25
48;36.29;48.85
49;42.33;48.76
50;24.73;61.22
51;35.45;37.65
52;50.62;37.99
53;0.75;21.16
54;41.82;14.32
55;70.22;86.7
56;57;18.21
57;55.74;92.17
58;42.88;81.88
59;99.35;83.8
60;85.04;19.53
61;44.45;81.12
62;9.56;13.28
63;57.69;93.19
64;63.1;91.24
65;3.61;14.49
66;17.05;22.08
67;83.82;50.33
68;23.83;25.13
69;74.24;50.38
70;93.73;13.92
71;14.49;65.65
72;45.4;68.62
73;98.59;33.93
74;51.62;85.92
75;3.06;3.09
76;42.27;43.84
77;51.27;59.44
78;4.93;18.35
79;79.8;27.27
80;97.44;4.9
81;19.96;48.33
82;49.1;65.33
83;23.24;98.8
84;48.11;71.28
85;90.54;78.68
86;47.88;3.56
87;93.17;18.07
88;63.62;60.29
89;54.2;32.54
90;67.42;99.53
91;64.02;1.67
92;78.63;37.49
93;61.74;46.28
94;39.35;20.1
95;59.91;23.21
96;90.96;50.15
97;74.33;34.51
98;31.48;78.21
99;91.35;13.86
100;1.26;24.09
101;27.99;35.56
102;95.51;97.31
103;69.64;17.93
104;16.64;40.91
105;97.49;7.72
