DataFile;1-2-75-6-11-13-3.txt
Class;1
DataSet;2
n;75
r;6
N_l;11
N_u;13
Rep;3
1;53.04;91.4
2;20.12;25.56
3;44.03;74.52
4;15.96;72.8
5;88.81;72.22
6;43.18;77.71
7;9.11;1.89
8;55.63;45.55
9;9.83;42.16
10;9.14;29.73
11;3.55;35.57
12;24.89;87.92
13;31.8;32.11
14;84.79;38.13
15;27.51;91.79
16;87.69;32.65
17;9.12;19.86
18;17.73;48.69
19;14.13;56.03
20;7.34;92.14
21;27.8;3.44
22;45.41;52.4
23;23.56;88.08
24;50.13;37.6
25;83.83;77.69
26;82.98;31.48
27;4.38;77.58
28;61.54;20.61
29;12.53;96.28
30;43.04;63.53
31;51.4;66.5
32;25.25;9.53
33;20.73;45.7
34;54.85;89.35
35;52.61;67.29
36;4.21;34.98
37;17.47;52.26
38;90.3;72.09
39;27.76;32.68
40;71.07;21.7
41;42.27;94.48
42;24.57;4.92
43;53.3;19.81
44;56.68;44.84
45;78.97;32.42
46;41.6;46.85
47;19.7;86.24
48;9.74;11.03
49;0.55;86.19
50;70.41;99.68
51;50.94;73.19
52;85.24;32.05
53;30.63;9.9
54;74.15;78.38
55;68.64;71.34
56;11.37;73.1
57;49.88;45.33
58;94.37;48.08
59;16.03;43.93
60;52.39;57
61;74.45;82.33
62;40.78;62.3
63;77.21;65.77
64;70.58;13.1
65;20.18;27.88
66;55.36;63.2
67;38.8;68.75
68;67.96;35.75
69;13.43;36.7
70;45.71;39.11
71;52;2.45
72;62.21;80.88
73;57.1;76.23
74;14.46;77.43
75;16.51;60.19
