DataFile;12-2-120-10-11-13-1.txt
Class;12
DataSet;2
n;120
r;10
N_l;11
N_u;13
Rep;1
1;8.87;49.88
2;49.81;6.55
3;34.31;31.52
4;71.64;58.05
5;17.47;60.09
6;24.06;24.74
7;22.49;14.88
8;60.53;41.09
9;62.6;32.87
10;18.36;50.78
11;73.12;87.7
12;39.13;8.74
13;34.21;11.2
14;33.97;82.24
15;45.47;36.88
16;10.7;14.04
17;51.99;46.6
18;32.11;32.65
19;18.4;92.98
20;93.89;46.9
21;50.07;87.08
22;57.05;48.15
23;15.36;83.55
24;69.31;13.87
25;29.96;84.79
26;60.24;54.71
27;41.73;41.41
28;89.79;51.51
29;27.59;55.88
30;17.39;74.95
31;3.92;15.87
32;97.38;18.79
33;71.93;18.72
34;92.13;73.67
35;50.83;50.1
36;3.21;48.33
37;6.62;29.23
38;22.33;76.69
39;43.79;85.68
40;12.23;61.03
41;93.01;41.73
42;79.23;92.32
43;57.67;28.07
44;71.5;25.31
45;88.62;95.52
46;84.86;70.05
47;96.92;70.92
48;57.62;40.58
49;19.68;81.53
50;35.33;7.01
51;27.59;60.06
52;85.64;74.49
53;70.28;10.69
54;32.23;75.52
55;8.11;82.27
56;25.22;7.78
57;22.7;69.28
58;54.95;4.37
59;48.25;50.46
60;46.81;96.72
61;21.25;77.9
62;96.62;64.93
63;99.7;60.3
64;49.07;41.24
65;21.39;43.27
66;22.11;69.78
67;92.54;23.47
68;37.67;91.12
69;61.74;69.04
70;62.51;2.87
71;41.48;88.5
72;40.08;87.02
73;88.59;73.21
74;97.03;34.34
75;81.75;49.05
76;78.95;67.04
77;66.93;51.68
78;61.3;78.87
79;14.2;5.95
80;91.51;71.93
81;43.48;56.91
82;21.45;12.69
83;38.74;3.44
84;47.09;69.05
85;9.65;44.04
86;30.15;32.36
87;56.52;18.96
88;67.53;34.33
89;9.12;3.67
90;5.61;33.07
91;56.16;12.44
92;22.75;51.62
93;91.04;6.19
94;64.21;17.74
95;20.37;22.99
96;5.78;80.9
97;16.94;33.24
98;32.29;14.14
99;24.96;12.21
100;96.73;14.66
101;75.19;9.44
102;26.49;1.47
103;11.86;28.94
104;30.99;23.62
105;22.79;60.37
106;91.47;65.89
107;94.19;59.68
108;95.82;66
109;51.7;19.67
110;47.96;69.18
111;50.37;16.49
112;47.26;73.17
113;98.89;57.5
114;5.58;46.78
115;72.65;19.07
116;18.01;35.85
117;37.87;36.61
118;2.49;85.82
119;27.14;18.66
120;97.48;83.79
