DataFile;6-2-90-10-8-10-7.txt
Class;6
DataSet;2
n;90
r;10
N_l;8
N_u;10
Rep;7
1;56.1;67.3
2;30.95;67.97
3;66.36;70.76
4;67.36;98.19
5;58.19;47.06
6;61.72;14.28
7;1.58;51.03
8;68.1;20.92
9;67.61;10.58
10;45.37;99.92
11;77.93;33.29
12;31.34;89.2
13;56.67;29.24
14;43.56;15.99
15;79.09;65.31
16;74.3;40.1
17;91.62;78.32
18;60.63;88.56
19;16.18;88.67
20;25.32;46.07
21;0.5;29.64
22;7.94;53.2
23;94.6;66.96
24;70.6;16.18
25;7.97;43.93
26;53.65;78.91
27;50.99;7.47
28;24.34;93.96
29;70.51;34.95
30;19.49;75.7
31;98.08;7.76
32;38.28;41.42
33;53.27;14.69
34;57.47;86.18
35;20.52;16.22
36;8.1;69.56
37;9.81;53.82
38;67.11;19.46
39;49.21;25.22
40;23.41;82.12
41;60.97;47.47
42;13.98;11
43;13.17;95.93
44;15.22;23.41
45;25.72;93.56
46;50.13;87.75
47;26.2;20.3
48;35.27;70.17
49;93.02;73.78
50;69.43;51.03
51;4.35;29.31
52;24.98;46.18
53;92.02;78.87
54;16.61;76.83
55;26.75;34.11
56;91.22;96.85
57;5.78;69.36
58;46.03;27.54
59;42;97.18
60;6.35;98.59
61;34.78;29.99
62;58.6;48.93
63;71.87;92.74
64;28.51;12.57
65;82.61;60.81
66;54.68;71.7
67;75.19;5.74
68;49.13;80.85
69;72.18;55.57
70;11.31;72.32
71;9.25;44.67
72;82.94;81.24
73;80.51;38.59
74;85.56;71.46
75;36.3;23.46
76;44.8;57.63
77;77.74;76.66
78;31.07;69.61
79;86.72;60.46
80;92.77;27.39
81;73.72;33.38
82;96.54;47.06
83;37.44;64.12
84;92.48;72.93
85;2.86;15.46
86;59.86;3.39
87;47.77;78.37
88;6.07;94.64
89;52.53;92.54
90;75.13;87.29
