DataFile;5-2-90-8-10-12-9.txt
Class;5
DataSet;2
n;90
r;8
N_l;10
N_u;12
Rep;9
1;47.9;42.92
2;99.73;8.11
3;22.3;38.46
4;15.22;47.27
5;8.07;3.52
6;9.49;46.53
7;16.33;59.15
8;27.28;89.95
9;60.84;8.07
10;41.98;12.43
11;70.64;78.39
12;5.19;6.46
13;0.89;49.49
14;19.41;82.52
15;64.45;11
16;60.99;9.05
17;47.48;74.08
18;77.45;25.51
19;75.11;93.45
20;14.97;48.6
21;13.87;81.95
22;4.62;61.06
23;48.9;31.19
24;83.5;76.5
25;70.7;10.13
26;55.55;80.78
27;73.94;80.74
28;89.22;38.93
29;71.45;3.35
30;8.88;73.57
31;23.5;14.36
32;46.16;71.59
33;26.55;91.37
34;22.59;55.7
35;10.98;94.49
36;43.2;69.45
37;34.66;73.49
38;4.15;13.86
39;98.93;74.28
40;72.05;92.17
41;38.4;54.25
42;98.65;31.25
43;92.96;59.21
44;34.22;37.88
45;47.03;2.33
46;55.46;53.9
47;56.87;92.25
48;23.76;77.74
49;5.38;87.41
50;19.69;38.08
51;20.35;57.42
52;46.36;55.62
53;29.07;24.35
54;38.28;48.33
55;10.33;91.48
56;86.17;58.96
57;74.72;29.09
58;14.73;14.92
59;21.09;76.79
60;0.11;85.61
61;16.57;29.22
62;22.31;52.57
63;92.74;85.73
64;99.65;57.97
65;87.75;5.85
66;76.88;20.23
67;33.78;97.09
68;3.29;34.94
69;25.27;47.86
70;2.8;87.37
71;68.15;73.85
72;35.93;99.51
73;49.25;28.65
74;16.68;18.85
75;2.2;63.43
76;98.72;45.57
77;56.27;98.8
78;24.59;20.76
79;83.02;6.95
80;86.37;73.01
81;10.93;85.06
82;14.39;86.84
83;53.97;60.82
84;95.54;44.63
85;80.29;22.18
86;87.62;72.71
87;29.64;96.43
88;4.2;72.73
89;85.59;7.37
90;71.09;91.08
