DataFile;5-2-90-8-10-12-7.txt
Class;5
DataSet;2
n;90
r;8
N_l;10
N_u;12
Rep;7
1;19.62;68.14
2;3.06;46.3
3;77.07;31.97
4;36.46;71.08
5;8.18;51.83
6;21.73;27.09
7;73.14;47.09
8;39.14;26.81
9;94.52;37.7
10;44.04;88.07
11;93.46;44.05
12;66.1;18.69
13;23.02;62.48
14;5.37;76.17
15;30.21;66.83
16;88.15;32.22
17;58.3;33.21
18;41.78;34.32
19;13.26;46.97
20;96.69;32.55
21;24.25;28.19
22;81.15;89.71
23;79;90.63
24;63.62;72.78
25;91.11;35.86
26;26.21;97.4
27;91.91;94.77
28;89.07;73.62
29;61.56;83.54
30;99.86;79.52
31;54.08;37.91
32;38.02;1.86
33;60.94;33.84
34;6.68;9.35
35;11.58;44.04
36;17.9;59.59
37;55.47;90.06
38;15.01;99.07
39;32.13;75.16
40;49.23;28.26
41;87.02;65.09
42;59.66;96.85
43;76.17;6.29
44;10.84;37.78
45;15.08;38.66
46;34.67;20.72
47;32.66;89.31
48;40.36;62.73
49;82.17;25.27
50;93.29;12.03
51;61.08;62.64
52;48.37;2.31
53;48.67;10.23
54;25.32;85.18
55;82.69;35.18
56;43.47;85.6
57;78.54;21.72
58;2.24;58.5
59;26.35;25.17
60;86.96;20.55
61;20.44;86.2
62;83.56;23.7
63;4.03;5.15
64;20.97;35.19
65;30.68;56.29
66;6.3;86.28
67;58.2;28.73
68;28.62;79.34
69;28.67;17.29
70;38.72;14.07
71;87.87;52.34
72;97.84;60.69
73;39.52;94.86
74;46.84;54.84
75;39.73;9.2
76;74.24;15.28
77;83.03;29.41
78;99.99;14.82
79;21.86;14.63
80;0.57;36.67
81;11.35;1.89
82;26.72;94.62
83;92.06;7.39
84;71.91;60.35
85;59.69;16.5
86;24.72;61.76
87;91.28;33.75
88;11.15;42.95
89;30.5;45.55
90;99.51;36.95
