DataFile;12-2-120-10-11-13-8.txt
Class;12
DataSet;2
n;120
r;10
N_l;11
N_u;13
Rep;8
1;12.31;62.92
2;4.97;92.82
3;97.66;69.85
4;90.11;21.88
5;34.44;15.18
6;41.32;59.36
7;94.97;95.18
8;44.01;58.01
9;57.88;64.48
10;71.36;87.73
11;95.34;41.83
12;53.39;24.31
13;79.62;92.03
14;77.56;62.13
15;24.37;7.76
16;31.44;22.48
17;73.21;72.18
18;48.67;56.9
19;0.56;50.55
20;90.1;37.47
21;25.68;4.42
22;75.62;62.16
23;97.37;7.56
24;31;65.91
25;79.86;31.79
26;98.09;33.38
27;17.13;31.53
28;52.84;37.66
29;2.64;38.61
30;32.98;84.49
31;15.65;18.36
32;81.77;70.14
33;59.49;41.4
34;84.77;42.77
35;7.17;67.32
36;46.21;1.66
37;30.74;88.16
38;6.38;60.41
39;47.76;12.17
40;15.45;2.54
41;8.61;92.56
42;42.59;58.8
43;53.36;47.14
44;76.36;10.53
45;28.41;13.99
46;63.06;91.06
47;78.6;7.8
48;64.13;47.28
49;51.1;42.43
50;6.36;16.22
51;69.94;3.71
52;62.07;77.99
53;43.63;42.49
54;51.8;26.17
55;28.01;50.67
56;81.04;55.1
57;53.64;93.66
58;46.36;34.11
59;97.83;4
60;33.85;85.17
61;71.76;84.39
62;31.85;45.58
63;42.8;72.53
64;64.53;65.18
65;19.84;73.48
66;70.11;6.54
67;4.11;31.88
68;64;11.83
69;15.16;47.87
70;43.86;24.83
71;35.87;24.37
72;23.83;77.48
73;73.49;57.66
74;31.22;14.85
75;24.86;4.89
76;91.21;84.09
77;63.71;58.39
78;98.69;92.83
79;49.4;70.32
80;18.47;61.93
81;49.47;88.7
82;78.06;36.92
83;86.61;38.88
84;35.26;58.12
85;26.49;39.32
86;15.57;18.51
87;71.42;59.72
88;55.71;43.29
89;90.67;99.38
90;50.99;19.37
91;50.46;51.82
92;19.32;89.69
93;55.48;44.87
94;44.26;83.1
95;70.28;57.32
96;13.07;45.99
97;0.07;25.49
98;64.97;86.47
99;7.45;66.74
100;5.54;40.16
101;79.94;59.5
102;95.27;43.84
103;44.73;22.83
104;59.13;71.77
105;23.68;58.65
106;70.53;99.96
107;99.11;80.77
108;22.49;19.69
109;63.84;14.03
110;29.94;14.95
111;9.23;1.82
112;73.01;56.32
113;15.57;19
114;62.37;24.47
115;74.24;44.89
116;62.58;81.03
117;29.41;43.42
118;60.28;94.52
119;6.8;86.01
120;82.46;34.49
