DataFile;7-2-105-6-16-18-2.txt
Class;7
DataSet;2
n;105
r;6
N_l;16
N_u;18
Rep;2
1;88.79;77.25
2;82.78;6.18
3;58.31;11.18
4;92.16;82.11
5;72.89;53.04
6;75.55;98.77
7;7.29;23.77
8;54.93;51.35
9;5.31;68.26
10;80.5;63.31
11;92.44;4.13
12;13.02;93.93
13;93.81;98.53
14;64.61;73.91
15;54.96;3.14
16;16.27;38.71
17;83.74;29.15
18;9.9;52.57
19;70.92;25.93
20;5.63;24.9
21;2.04;8.31
22;94.66;52.76
23;42.06;7.97
24;60.43;19.41
25;23.85;0.62
26;48.62;7.25
27;19.96;82.89
28;20.06;91.5
29;60.27;8.57
30;29.1;4.49
31;10.71;50.24
32;90.39;26.34
33;44.52;68.43
34;87.15;55.27
35;85.4;42.3
36;72.3;98.97
37;32.56;1.8
38;81.55;31.21
39;69.56;4.47
40;95.94;33.57
41;92.24;53.93
42;89.02;30.75
43;64.26;38.65
44;0.78;40.01
45;1.65;7.83
46;4.16;1.16
47;77.9;42.33
48;33.43;71.6
49;86.75;85.32
50;9.92;94.93
51;24.28;73.2
52;64.07;58.92
53;3.6;78.05
54;83.7;50.19
55;88.78;63.89
56;51.36;22.15
57;69.51;20.01
58;39.27;61.67
59;29.65;49.52
60;84.82;76.03
61;86.19;50.82
62;96.52;72.51
63;28.31;45.47
64;24.83;9.3
65;44.51;41.98
66;94.49;91.83
67;84.22;77.81
68;57.49;78.46
69;83.27;86.79
70;90.8;32.84
71;59.78;24.07
72;59.08;29.09
73;57.83;34.24
74;69.12;30.76
75;10.56;48.94
76;71.94;19.23
77;81.18;30.88
78;56.66;54.64
79;22.27;72.06
80;92.42;44.54
81;56.02;33.67
82;21.31;70.02
83;96.41;78.93
84;37.7;40.62
85;50.86;64.65
86;1.2;13.61
87;4.67;61.35
88;18.73;77.7
89;56.88;31.58
90;0.08;4.43
91;51.06;41.39
92;70.11;21.43
93;29.73;61.2
94;81.81;61.96
95;42.88;48.64
96;18.39;30.81
97;94.1;61.67
98;31.95;67.93
99;54.55;69.9
100;26.13;43.68
101;37.58;85.44
102;77.33;54.59
103;64.73;6.59
104;65.38;92.92
105;86.05;79.78
