DataFile;10-2-120-6-19-21-4.txt
Class;10
DataSet;2
n;120
r;6
N_l;19
N_u;21
Rep;4
1;82.63;55.78
2;96.8;35.09
3;83.9;77.94
4;13.37;84.38
5;53.3;85.52
6;36.97;13.18
7;63.12;79.61
8;59.43;40.01
9;31.48;57.92
10;20.44;81.32
11;5.76;3.67
12;47.41;59.09
13;7.62;20.39
14;73.94;92.06
15;21.51;96.27
16;93.76;55.86
17;47.92;11.43
18;12.7;88.59
19;48.37;45.98
20;82.69;23.8
21;34.79;74.45
22;78.96;65.55
23;63.37;85.63
24;31.66;37.08
25;40.14;91.26
26;57.89;44.88
27;17.06;92.04
28;2.17;75.88
29;77.36;1.6
30;66.85;91.56
31;25;84.05
32;65.95;0.11
33;88.65;19.27
34;17.9;22.71
35;78.57;27.2
36;41.76;28.79
37;70.77;96.28
38;35.59;18.37
39;32.5;32.01
40;0;90.65
41;21.18;91.42
42;39.7;56.2
43;8.88;40.48
44;21.01;72.96
45;2.34;96.49
46;17.39;17.12
47;85.25;2.15
48;80.13;75.16
49;64.59;99.51
50;35.06;42.06
51;58.97;12.72
52;70.71;38.71
53;69.42;72.65
54;2.55;69.47
55;24.57;66.71
56;38.98;12.21
57;29.61;73.82
58;64.18;28.6
59;61.42;35.45
60;37.81;92.25
61;30.22;51.54
62;10.72;38.68
63;32.98;37.89
64;26.1;45.36
65;80.86;87.43
66;19.36;96.02
67;41.12;26.17
68;23.83;5.39
69;86.72;60.17
70;44.63;22.67
71;78.57;32.97
72;36.76;9.18
73;80.17;33.7
74;64.87;16.04
75;65.55;53.1
76;87.23;9.2
77;66.27;3.88
78;50.59;63.82
79;54.51;16.13
80;57.36;93.7
81;71.17;94.14
82;46.87;32.03
83;77.28;38.03
84;36.35;22.44
85;82.81;34.05
86;94.59;83.26
87;29.49;96.82
88;44.79;38.18
89;84.98;20.81
90;77.86;54.88
91;22.35;34.34
92;49.56;18.69
93;43.85;3.92
94;91.03;89.2
95;14.86;19.86
96;88.73;58.15
97;11.03;71.84
98;72.3;80.51
99;95.82;80.23
100;80.23;17.01
101;23.77;19.65
102;19.88;85.11
103;75.44;31.24
104;89.7;43.8
105;69.16;80.7
106;36.95;57.85
107;26.94;23.2
108;2.55;75.91
109;50.77;99.55
110;73.09;66.59
111;59.5;43.08
112;78.28;26.12
113;26.94;3.79
114;86.42;70.35
115;55.62;13.07
116;88.61;79.56
117;92.86;0.8
118;44.31;27.22
119;91.1;53.68
120;47.2;56.16
