DataFile;8-2-105-8-12-14-3.txt
Class;8
DataSet;2
n;105
r;8
N_l;12
N_u;14
Rep;3
1;66.34;58.77
2;55.22;18.92
3;95.35;26.56
4;72.63;76.31
5;85.37;14.16
6;29.5;65.55
7;10.13;94.24
8;48.29;49.08
9;25.45;71.47
10;17.89;19.33
11;98.56;51.78
12;73.9;91.03
13;66.65;21.29
14;58.95;83.13
15;84.97;42.35
16;38.31;51.6
17;46.88;30.79
18;22.99;41.57
19;74.69;0.62
20;40.77;98.79
21;22.44;77.09
22;62.48;98.56
23;62.27;7.43
24;97.32;55.09
25;88.71;18.84
26;40.97;41
27;79.97;40.01
28;49.28;89.72
29;29.97;76.98
30;64.73;4.75
31;33.8;82.5
32;13.41;61.42
33;69.55;57.68
34;92.57;85.85
35;25.9;36.07
36;74.12;65.37
37;82.09;2.52
38;33.83;40.55
39;14.96;58.5
40;82.59;88.83
41;64.69;93.42
42;40.05;25.42
43;96.38;49.37
44;54.67;7.01
45;82.94;6.59
46;33.59;72.03
47;0.37;2.91
48;79.2;86.71
49;31.2;32.16
50;18.89;20.69
51;8.9;87.44
52;69.93;69.91
53;84.23;36.42
54;77.6;94.95
55;68.36;87.76
56;32.03;64.99
57;88.23;69.7
58;28.71;47.4
59;71.21;23.07
60;54.56;68.44
61;63.68;36.06
62;11.14;66.63
63;63.03;69.16
64;37.15;10.4
65;70.12;77.8
66;86.7;93.51
67;31.08;79.94
68;74.03;90.52
69;28.27;96.57
70;50.31;64.2
71;55.14;86.6
72;85.16;31.35
73;75.98;71.95
74;20.88;88.93
75;51.98;64.62
76;7.59;43.24
77;35.71;19.57
78;55.58;6.02
79;29.27;34.12
80;88.09;47.73
81;34.73;98.48
82;1.72;57.1
83;39.28;72.74
84;68.69;82.72
85;17.97;8.16
86;53.22;74.85
87;81.67;7.98
88;13.89;4
89;76.19;78.65
90;29.82;57.73
91;19.61;23.55
92;3.44;37.73
93;90.64;13.25
94;68.23;81.11
95;36.35;97.34
96;98.17;0.42
97;61.77;9.2
98;82.76;5.52
99;89.49;36.45
100;14.97;33.1
101;62.6;30.65
102;43.78;40.7
103;37.99;18.05
104;3.57;72.81
105;61.25;93.71
