DataFile;5-2-90-8-10-12-6.txt
Class;5
DataSet;2
n;90
r;8
N_l;10
N_u;12
Rep;6
1;82.39;74.48
2;51.23;39.21
3;35.11;72.25
4;66.66;96.14
5;77.85;58.81
6;53.97;67.27
7;14.67;67.53
8;35.41;62.1
9;80.51;71.74
10;85.78;81.38
11;6.21;63.62
12;31.85;47.09
13;48.29;1.02
14;70.54;65.98
15;12.24;50.56
16;97.82;18.19
17;68.37;68.68
18;89.08;12.46
19;36.34;45.91
20;37.33;27.53
21;71.29;86.17
22;91.48;80.87
23;78.52;99.04
24;31.52;98.33
25;59.53;90.54
26;70.03;98.43
27;45.54;93.33
28;87.19;13.76
29;92.32;91.26
30;41.52;35.24
31;91.3;62.95
32;17.05;25.2
33;24.26;21.5
34;95.49;37.21
35;32.3;84.04
36;28.4;26.28
37;85.56;5.13
38;95.71;90.78
39;82.91;36.25
40;0.79;39.09
41;83.19;8.92
42;68.89;59.55
43;69.87;0.33
44;70.68;55.95
45;5.64;81.66
46;48.65;57.48
47;81.47;48.42
48;11.85;83.94
49;4.41;86.06
50;40.31;74.82
51;46.21;39.55
52;31.12;12.53
53;32.63;79.63
54;40.87;27.14
55;63.51;95.88
56;11.67;1.67
57;37.02;86.4
58;69.17;14.03
59;43.11;51.83
60;60.15;33.69
61;26.8;10.18
62;13.36;79.94
63;1.5;70.54
64;48.75;96.91
65;39.73;67.17
66;70.35;22.81
67;28.79;2.79
68;94.61;91.31
69;71.11;76.81
70;57.36;91.64
71;14.93;55.61
72;35.82;88.97
73;8.43;90.16
74;29.62;89.58
75;60.83;82.04
76;90.59;88.36
77;43.23;31.93
78;92.6;21.01
79;95.02;17.32
80;84.46;55.7
81;52.12;7.61
82;83.97;20.79
83;4.87;46.01
84;55.65;53.22
85;25.04;46.84
86;7.47;24.52
87;79.73;13.69
88;60.13;86.53
89;24.62;12.15
90;49.39;67.51
