DataFile;2-2-75-8-8-10-6.txt
Class;2
DataSet;2
n;75
r;8
N_l;8
N_u;10
Rep;6
1;5.27;61.69
2;34.89;23.2
3;35.25;87.81
4;5.54;10.17
5;13.37;49.49
6;52.21;78.21
7;8.49;18.6
8;91.49;66.29
9;1.97;17.85
10;16.07;54.78
11;59.95;14.44
12;14.37;81.14
13;41.41;22.2
14;20.09;91.04
15;74.5;27.73
16;67.44;31
17;78.81;91.11
18;64.23;99.1
19;98.15;39
20;47.15;81.95
21;58.02;25.12
22;6.3;46.65
23;36.76;50.84
24;83;95.32
25;53.26;92.49
26;95.62;95.64
27;97.76;88.57
28;21.54;19.38
29;2.22;15.09
30;87.21;39.95
31;96.89;90.72
32;84.72;22.2
33;41.59;96.91
34;58.36;47.22
35;67.22;35.33
36;69.87;45.47
37;64.71;61.38
38;26.64;92.75
39;28.35;83.87
40;62.27;71.29
41;23.97;82.66
42;69.89;60.29
43;67.3;11.12
44;30.67;73.92
45;41.82;80.63
46;51.18;68.5
47;97.99;33.92
48;22.11;79.53
49;28.59;9.82
50;95.22;98.64
51;6.17;25.44
52;87.39;20.6
53;5.91;94.76
54;68.13;33.28
55;51.43;20.95
56;36.25;16.89
57;17.26;87.58
58;64.33;66.75
59;3.11;13.57
60;54.4;13.79
61;31.33;80.28
62;88.45;29.05
63;93.48;23.49
64;23.37;45.76
65;40.21;2.2
66;55.35;7.31
67;86.11;63.5
68;90.25;4.77
69;90.11;51.57
70;36.74;36
71;72.72;91.56
72;82.14;22.99
73;95;27.81
74;18.77;43.33
75;98.51;58.33
