DataFile;4-2-90-6-14-16-3.txt
Class;4
DataSet;2
n;90
r;6
N_l;14
N_u;16
Rep;3
1;35.39;0.31
2;30.43;53.12
3;86.39;25.92
4;9.4;8.39
5;25.77;8.65
6;11.78;18.63
7;6.95;33.86
8;86.04;78.15
9;27.72;72.32
10;63.33;15.63
11;15.27;15.89
12;89.51;28.99
13;1.86;4.96
14;59.32;24.14
15;30.41;79.45
16;75.07;58.93
17;13.62;62.75
18;86.48;59.77
19;19.8;98.21
20;13.17;18.13
21;78.89;23.61
22;86.03;41.94
23;65.19;57.97
24;32.3;43.13
25;41.78;52.3
26;43.22;18.28
27;7.03;96.48
28;54.29;74.87
29;55.47;68.06
30;25.02;28.45
31;12.67;69.38
32;88.01;96.88
33;31.77;4.54
34;94.99;40.02
35;37.13;32.42
36;56.08;9.13
37;77.49;41.31
38;82.36;36.59
39;88.31;24.54
40;59.45;36.59
41;74.55;1.13
42;92.51;86.95
43;63.86;29.51
44;93.56;66.31
45;61.82;56.12
46;17.62;52.09
47;71.18;92.59
48;6.71;23.67
49;69.54;33.23
50;11.33;93.98
51;37.21;70.61
52;75.1;40.38
53;22.74;27.33
54;7.29;91.04
55;45.98;60.05
56;27.57;97.32
57;87.32;75.12
58;13.61;65.52
59;8.04;26.53
60;22.38;49.89
61;92.42;80.06
62;80.61;66.43
63;22.98;28.63
64;6.15;94.96
65;64.99;61.79
66;7.29;49.44
67;44.08;1.39
68;24.87;17.1
69;34.54;45.64
70;65.49;95.36
71;72.69;24.74
72;61.33;12.88
73;5.24;56.73
74;74;75.08
75;35.28;12.57
76;86.66;6.96
77;65.05;24.47
78;32.99;27.43
79;97.98;91.34
80;67.42;32.65
81;14.86;57.91
82;47.75;96.07
83;15.76;0.21
84;8.6;23.89
85;59.05;43.53
86;59.72;76.21
87;78.92;47.08
88;93.42;64.59
89;66.56;27.04
90;50.28;63.82
