DataFile;8-2-105-8-12-14-6.txt
Class;8
DataSet;2
n;105
r;8
N_l;12
N_u;14
Rep;6
1;86.33;72.73
2;3.08;69.99
3;17.52;2.69
4;15.07;46.96
5;8.87;32.92
6;58.74;73.87
7;77.25;81.18
8;65.23;27.87
9;90.17;92.47
10;84.27;1.99
11;81.44;65.34
12;11.28;4.17
13;59.13;9.56
14;58.65;39.37
15;9.95;15.55
16;31.33;5.65
17;95.09;48.09
18;46.94;73.57
19;8.06;49.83
20;51.88;72.48
21;58.36;80.65
22;13.89;85.91
23;66.18;78.09
24;48.11;75.68
25;54.74;63.65
26;62.83;2.25
27;73.58;81.63
28;68.66;59.28
29;94.9;45.33
30;42.36;35.9
31;95.55;98.16
32;29.27;71.29
33;67.32;14.05
34;77.1;28.68
35;5.06;92.44
36;13.08;78.77
37;54.79;58.12
38;39.93;90.35
39;17.45;24.36
40;20.89;17.63
41;25.01;94.31
42;80.26;2.44
43;35.23;1.63
44;55.39;69.73
45;88.09;23.49
46;80.57;72.48
47;83.8;60.54
48;87.03;70.18
49;75.1;23.72
50;81.93;93.21
51;86.21;96.14
52;79.14;88.56
53;63.08;42.95
54;21.59;73.92
55;92.29;70.89
56;46.83;55.86
57;93.45;23.55
58;84.82;59.24
59;77.3;79.4
60;99.37;26.15
61;99.81;54.32
62;54.73;14.62
63;45.37;27.42
64;51.02;70.43
65;82.89;65.51
66;84.37;60.69
67;21.67;30.55
68;55.84;54.85
69;70.4;32.76
70;70.58;73.26
71;70.1;61.42
72;83.52;75.02
73;3.35;62.77
74;50.04;55.8
75;97.94;47.27
76;27.16;60.08
77;44.73;7.52
78;4.72;47.39
79;1.35;54.23
80;3.17;49.75
81;95.41;39.71
82;30.27;42.19
83;63.57;36.87
84;27.59;17.5
85;30.22;13.71
86;95.31;5.18
87;24.08;92.18
88;34.62;0.36
89;41.04;99.41
90;91.48;13.28
91;61.54;88.4
92;2.87;28.42
93;54.06;34.76
94;19.31;17.03
95;37.16;76.65
96;54.46;0.82
97;62.09;27.34
98;62.15;20.75
99;24.2;89.77
100;75.93;33.05
101;27.45;1.58
102;50.29;70.16
103;95.43;26.45
104;45.39;7.21
105;91.23;44.19
