DataFile;11-2-120-8-14-16-7.txt
Class;11
DataSet;2
n;120
r;8
N_l;14
N_u;16
Rep;7
1;17.61;19.05
2;84.44;3.16
3;63.2;57.25
4;7.3;69.12
5;98.71;98.9
6;21.43;60.82
7;52.09;99.93
8;16.74;81.27
9;58.49;21.18
10;43.19;22.6
11;59.21;21.14
12;37.18;66.89
13;74.13;81.83
14;26.5;68.24
15;29.44;45.93
16;97.77;60.74
17;86.89;64.54
18;35.66;2.39
19;5.96;74.63
20;51.99;83.46
21;61.14;63.62
22;18.46;35.83
23;46.09;67.02
24;5.21;12.58
25;67.97;31.78
26;71.1;44.54
27;94.01;29.94
28;10.52;18.92
29;10.76;88.47
30;79.55;21.69
31;54.95;42.85
32;13.74;43.22
33;46.66;27.16
34;56.05;56.11
35;92.13;51.89
36;6.62;16.22
37;47.58;51.82
38;35.27;93.06
39;58.76;88.11
40;23.84;89.98
41;89.36;82.63
42;96.69;98.74
43;49.77;24.63
44;40.58;84.42
45;80.83;30.76
46;24.15;94.62
47;37.82;52.49
48;29.01;39.43
49;35.39;57.31
50;39.19;97.67
51;54.84;33.92
52;44.42;97.93
53;72.49;96.71
54;3.02;32.87
55;62.8;17.36
56;79.5;98.93
57;63.27;25.49
58;68.51;58.66
59;2.68;22.91
60;67.55;84.82
61;64.89;38.49
62;36.03;97.1
63;54.35;61.39
64;99.99;61.19
65;86.87;29.48
66;92.46;38.96
67;16.2;19.27
68;66.72;55.01
69;41.94;73.43
70;35.74;38.04
71;1.01;51.93
72;49.38;91.58
73;47.78;77.61
74;66.43;9.14
75;22.7;16.03
76;52.91;98.63
77;16.52;13.51
78;60.19;35.09
79;16.63;81.54
80;96.74;76.52
81;17.44;97.33
82;61.35;78
83;3.57;94.05
84;50.41;95.5
85;19.19;57.03
86;72.04;92.11
87;70.61;51.75
88;81.06;81.45
89;34.23;6.87
90;4.61;14.31
91;22.67;47.19
92;60.25;96.93
93;62.49;53.39
94;62.47;86.27
95;37.53;27.25
96;31.82;28.5
97;31.25;61.37
98;42.87;62.37
99;44.11;38.28
100;58.7;44.97
101;94.81;24.81
102;8.42;3.17
103;71.56;63.49
104;12.53;63.26
105;10.64;68.52
106;99.98;19.71
107;17.13;16.68
108;96.56;36.17
109;25.5;13.74
110;18.85;83.77
111;0.72;39.19
112;74.76;89.01
113;31.29;11.96
114;58.01;52.46
115;34.17;0.65
116;76.01;61.63
117;64.34;91.26
118;8.84;35.98
119;26.38;59.19
120;1.33;62.24
