DataFile;6-2-90-10-8-10-8.txt
Class;6
DataSet;2
n;90
r;10
N_l;8
N_u;10
Rep;8
1;57.83;89.57
2;59.26;41.42
3;8.2;42.39
4;62.47;3.78
5;80.37;92.28
6;38.19;32.96
7;0.14;41.05
8;54.89;57
9;0.91;93.45
10;20.95;8
11;19.61;50.36
12;87.12;29.13
13;75.99;25.68
14;79.78;4.88
15;36.32;84.73
16;57.64;56.02
17;64.33;59.64
18;13.43;72.57
19;82.18;59.24
20;40.28;97.11
21;71.47;22.6
22;69.59;40.41
23;25.22;20.34
24;35.14;26.9
25;21.19;79.59
26;26.86;26.78
27;4.51;54.8
28;78.59;46.91
29;41.76;29.65
30;5.52;48.46
31;94.57;23.92
32;21.41;43.39
33;90.77;24.58
34;90.05;16.25
35;39.59;39.12
36;65.37;75.28
37;11.58;35.95
38;70.36;80.79
39;93.64;57.08
40;80.93;10.13
41;28.4;46.03
42;12.88;49.71
43;59.62;17.21
44;18.43;55.96
45;10.05;89.08
46;26.96;10.3
47;0.56;8.04
48;79.06;55.83
49;64.98;20.9
50;88.46;46.11
51;3.01;83.71
52;49.71;59.97
53;65.58;68.72
54;48.22;87.27
55;30.18;44.44
56;93.3;80.31
57;90.17;69.91
58;85.22;79.39
59;61.01;62.55
60;15;73.28
61;43.5;89.3
62;57.58;56.6
63;24.03;34.01
64;7.83;97.14
65;4.44;43.97
66;74.93;49.9
67;54.4;7.14
68;35.28;64.46
69;45.99;27.39
70;80.9;99.72
71;62.75;21.33
72;22.79;36.42
73;4.04;58.31
74;48.71;85.11
75;85.32;97.95
76;20.12;45.04
77;87.97;77.63
78;72.72;97.55
79;79.87;61.74
80;31.21;65.82
81;41.75;23.65
82;2.19;88.89
83;15.04;53.13
84;41.95;90.12
85;58.1;58.83
86;39.8;92.27
87;11.31;35.67
88;26.49;98.06
89;93.86;62.14
90;74.43;33.3
