DataFile;9-2-105-10-9-11-2.txt
Class;9
DataSet;2
n;105
r;10
N_l;9
N_u;11
Rep;2
1;41.17;77.67
2;59.67;58.54
3;13.24;73.42
4;88;82.82
5;33.47;48.2
6;90.29;65.03
7;7.67;53.55
8;59.59;47.18
9;41.66;59.87
10;53.19;12.33
11;93.9;43.05
12;41.45;83.88
13;22.04;93.47
14;16.36;36.11
15;60.58;35.58
16;66.21;84.69
17;21.2;77.26
18;46.31;48.86
19;64.28;19.94
20;16.83;84.21
21;12.79;29.75
22;6.05;24.11
23;87.17;58.29
24;94.98;77.62
25;47.98;69.14
26;16.23;9.98
27;14.85;91.76
28;59.53;49.13
29;93.61;55.71
30;13.33;61.72
31;56.97;34.26
32;65.27;38.51
33;98.58;15.58
34;41.36;52.76
35;96.07;67.47
36;58.76;94.93
37;74.57;23.2
38;77.07;77.46
39;77.77;25.86
40;79.36;16.13
41;11.84;97.83
42;3.11;21.73
43;67.62;49.69
44;1.64;42.98
45;11.12;42.19
46;1.56;63.42
47;9.6;6.92
48;60.87;82.52
49;78.41;94.26
50;31.35;76.96
51;93.5;58.08
52;59;6.57
53;30.23;39.8
54;35.61;9.16
55;0.39;9.61
56;67.93;73.82
57;65.22;35.64
58;8.56;2.68
59;88.92;49.52
60;60.67;6.17
61;3.84;7.74
62;14.99;60.85
63;93.98;66.28
64;64.11;21.94
65;47.16;29.09
66;46.84;73.23
67;87.97;12.16
68;65.43;47.62
69;61.86;26.82
70;60.68;83.23
71;72.48;38.97
72;38.67;32.78
73;29.15;90.91
74;59.02;11.79
75;85.13;97.77
76;84.37;6.71
77;70.4;30.19
78;89.58;63.04
79;59.94;21.37
80;39.02;60.57
81;22.03;35.5
82;61.43;72.58
83;28.37;68.29
84;37.66;65.93
85;10.24;4.89
86;47.9;76.03
87;70.36;93.82
88;35.68;79.29
89;71.7;23.27
90;38.02;46.62
91;40.45;72.65
92;72.38;91.46
93;17.8;48.47
94;50.95;72.61
95;46.59;42.04
96;93.17;95.02
97;52.64;66.11
98;58.94;5.61
99;33.65;59.47
100;39.35;12.35
101;32.04;20.7
102;24.73;63
103;89.86;41.16
104;66.66;61.6
105;98.54;20.24
