DataFile;1-2-75-6-11-13-1.txt
Class;1
DataSet;2
n;75
r;6
N_l;11
N_u;13
Rep;1
1;83.76;95.15
2;82.04;24.25
3;38.61;98.17
4;31.29;14.71
5;39.29;89.25
6;86.57;62.2
7;52.34;26.36
8;60.2;19.36
9;94.86;83.13
10;80.77;83.21
11;88.82;17.04
12;95.73;78.83
13;37.72;78.9
14;45.93;22.03
15;56.64;1.54
16;67.6;44.08
17;30.8;34.97
18;58.98;29.92
19;23.93;92.86
20;63.81;51.42
21;17.18;67.69
22;40.81;52
23;91.8;93.04
24;36.53;75.05
25;24.28;72.48
26;72.09;7.06
27;0.14;63.81
28;54.06;79.61
29;58.19;47.34
30;99.05;98.78
31;28.74;71.19
32;21.12;15.76
33;98.89;81.59
34;64.33;56.03
35;49.77;38.16
36;69.57;52.04
37;32.73;61.47
38;11.29;59.67
39;77.96;53.3
40;53.55;48.39
41;46.06;79.83
42;9.41;95.73
43;21.31;41.04
44;68.52;54.36
45;17.06;70.48
46;69.13;53.08
47;89.29;32.21
48;82.83;77.82
49;9.2;95.25
50;55.05;81.83
51;50.4;70.93
52;81.73;10.93
53;64.92;42.86
54;9.54;8.29
55;36.75;52.46
56;87.02;11.61
57;82.5;88.82
58;96.64;66.68
59;16.34;32.4
60;25.12;91.27
61;35.41;37.37
62;84.02;13.42
63;54.07;51.52
64;93.1;77.15
65;71.23;7.84
66;55.66;20.44
67;96.64;86.69
68;69.79;28.5
69;75.55;94.58
70;51.12;81.98
71;43.45;61.26
72;23.54;35.84
73;10;20.6
74;41.18;55.21
75;51.09;58.5
