DataFile;2-2-75-8-8-10-1.txt
Class;2
DataSet;2
n;75
r;8
N_l;8
N_u;10
Rep;1
1;10.36;67.64
2;39.99;57.94
3;95.22;35.23
4;76.49;88.79
5;72.37;85.33
6;0.2;30.14
7;50.64;39.13
8;73.06;20.57
9;12.81;12.39
10;31.7;54.57
11;62.39;40.6
12;56.51;15.34
13;83.09;21
14;44.78;74.69
15;48.14;34.39
16;86.05;99.58
17;52.24;64.64
18;10;5.37
19;18.55;39.75
20;78.04;7.58
21;77.86;18.86
22;75.83;64.29
23;70.5;87.1
24;87.1;12.03
25;33.06;96.97
26;91.96;2.34
27;9.04;76.79
28;77.76;97.82
29;34.62;79.26
30;76.01;93.03
31;45.38;22.03
32;31.51;1.32
33;51.95;9.17
34;62.22;66.94
35;49.82;25.7
36;42.25;86.64
37;18.67;47.62
38;88.45;79.79
39;51.86;56.06
40;60.32;56.21
41;90.98;85.61
42;95.56;28.27
43;93.96;60.41
44;37.36;55.1
45;74.61;59.26
46;94.95;9.86
47;9.37;29.1
48;8.61;33.3
49;54.91;26.69
50;27.69;32.42
51;98.53;83.93
52;89.49;76.56
53;0.37;51.82
54;4.79;51.59
55;80.02;49.11
56;65.01;69.07
57;98.38;24.25
58;58.43;65.74
59;96.72;52.38
60;2.49;76.15
61;14.32;91.32
62;56.6;83.58
63;31.25;88.24
64;21.07;78.64
65;11.83;52.74
66;29.49;3.12
67;5.97;99.09
68;25.09;55.39
69;81.95;48.77
70;22.15;10.43
71;82.13;60.39
72;62.9;34.4
73;65.45;26.67
74;1.59;30.54
75;2.78;56.84
