DataFile;3-2-75-10-6-8-1.txt
Class;3
DataSet;2
n;75
r;10
N_l;6
N_u;8
Rep;1
1;24.53;87.62
2;62.33;54.37
3;82.13;53.64
4;6.52;65.25
5;49.41;14.77
6;72.76;65.17
7;15.46;65.44
8;86.77;78.97
9;39.74;8.16
10;85;97.37
11;68.83;4.35
12;9.24;52.66
13;86.64;20.7
14;35.98;62.56
15;95.76;84.39
16;21.06;1.53
17;92.33;25.77
18;13.86;1.63
19;71.64;65.42
20;92.29;66.31
21;34.23;82.31
22;51.96;34.48
23;15.12;96.7
24;84.86;89.08
25;78.71;64.04
26;25.23;52.54
27;59.23;44.54
28;96.87;38.75
29;47.76;89.48
30;16.42;74.86
31;82.88;21.94
32;57.66;12.65
33;15.45;12.69
34;50.57;9.91
35;6.42;0.01
36;25.04;40.75
37;22.68;24.9
38;48.63;30.42
39;0.15;92.99
40;75.64;89.69
41;76.74;32.89
42;12.84;30
43;47.75;28.89
44;39.81;2.34
45;10.59;45.17
46;45.89;46.61
47;95.25;47.92
48;10.06;44.16
49;77.21;40.77
50;68.8;62.92
51;2.29;78.27
52;7.94;98.83
53;82.07;90.84
54;22.68;24.22
55;10.78;75.87
56;94.68;20.4
57;34.85;78.4
58;60.39;13.95
59;41.98;3.92
60;85.49;43.27
61;60.33;42.11
62;54.29;11.8
63;79.7;63.07
64;80.55;76.41
65;62.94;36.71
66;86.21;58.47
67;72.53;25.59
68;69.04;95.53
69;32.35;7.29
70;82.06;39.84
71;34.08;16.9
72;20.44;40.17
73;51.83;22.66
74;51;69.42
75;18.54;22.18
