DataFile;8-2-105-8-12-14-7.txt
Class;8
DataSet;2
n;105
r;8
N_l;12
N_u;14
Rep;7
1;43.04;66.26
2;90.71;77.53
3;89.21;59.63
4;62.02;45.95
5;23.39;6.14
6;68.94;42.87
7;69.57;13.88
8;25.77;31.57
9;46.18;8.94
10;28.12;58.01
11;21.64;22.12
12;59.05;19.4
13;54.94;57.13
14;30.38;10.8
15;41.21;81.26
16;78.22;11.43
17;61.65;7.86
18;96.85;16.15
19;27.96;87.48
20;90.31;41.71
21;18.98;51.93
22;74.32;98.08
23;60.8;70.62
24;55.78;63.97
25;11.62;57.73
26;16.16;81.22
27;54.53;96.3
28;99.82;67.77
29;51.37;81.24
30;99.46;10.47
31;11.18;7.66
32;17.2;84.21
33;53.64;51.1
34;75.85;25.28
35;74.97;16.45
36;89.72;39.75
37;7.42;38.39
38;92.15;89.01
39;5.65;26.62
40;59.71;27.64
41;67.37;67.03
42;82.83;64.57
43;39.96;64.82
44;53.4;62.7
45;88.59;24.78
46;56.78;98.2
47;98.86;62.36
48;90.8;16.45
49;62.15;82.81
50;26.01;52.41
51;23.05;59.94
52;91.59;45.67
53;69.39;38.66
54;58.32;20.35
55;91.6;70.54
56;52.26;48.2
57;22.74;72.33
58;35.53;9.46
59;57.87;19.93
60;26.05;35.67
61;58.11;89.46
62;90.06;39.64
63;6.07;46.23
64;25.7;59.74
65;37.06;91.11
66;62.32;58.26
67;34.14;37.87
68;82.47;27.21
69;84.68;0.32
70;30.73;62.01
71;62.62;78.58
72;65.63;17.16
73;21.01;94.69
74;37.8;39.75
75;81.76;48.95
76;89.59;67.54
77;85.27;74.03
78;20.4;8.5
79;3.71;33.38
80;69.27;62.81
81;33.96;92.77
82;32.04;37.84
83;61.2;23.07
84;60.58;54.59
85;6.29;22.86
86;4.38;18.18
87;63.96;27.74
88;90.73;20.04
89;27.92;13.28
90;6.94;15.74
91;80.59;6.45
92;35.52;94.35
93;32.39;92.61
94;8.63;96.16
95;52.92;13.1
96;25.3;16.3
97;64.19;36.88
98;32.14;0.64
99;56.11;30.49
100;79.15;4.14
101;52.98;7.06
102;23.89;45.48
103;33.12;86.52
104;5.01;35.18
105;69.38;7.1
