DataFile;12-2-120-10-11-13-3.txt
Class;12
DataSet;2
n;120
r;10
N_l;11
N_u;13
Rep;3
1;79.62;77.66
2;93.93;35.92
3;11.14;96.65
4;56.41;48.1
5;53.14;74.58
6;56.58;20.13
7;99.07;7.59
8;30.15;19.05
9;22.24;35.2
10;53.7;36.44
11;98.98;28.52
12;28.56;22.98
13;21.93;68.72
14;21.05;51.03
15;66.35;66.31
16;33.33;36.39
17;40.5;55.26
18;19.42;58.72
19;29.08;62.79
20;66.89;28.37
21;47.93;34.71
22;39.41;0.14
23;57.05;68.09
24;17.82;22.3
25;27.84;53.65
26;71.5;81.72
27;92.99;88.54
28;50.33;99.14
29;35.95;78.77
30;35.06;25.7
31;20.93;51.9
32;8.83;84.44
33;22.74;60.49
34;2.44;83.82
35;94.75;85.37
36;61.09;35.81
37;79.66;38.54
38;62.64;45.41
39;42.82;9.06
40;32.3;26.08
41;82.05;11.69
42;75.32;34.31
43;22.7;34.3
44;42.98;49.49
45;7.94;51.78
46;15.38;39.93
47;48.2;26.14
48;99.69;29.36
49;74.18;87.85
50;84.19;3.09
51;93.79;39.95
52;50.49;65.16
53;7.59;24.62
54;57.24;71.02
55;26.31;93.32
56;10.41;46.45
57;5.98;99.65
58;37.32;81.4
59;96.06;74.53
60;86.84;40.43
61;78.01;64.43
62;37.81;57.75
63;39.44;63.36
64;80.66;48.88
65;49.21;44.47
66;18.43;57.01
67;34.44;10.34
68;63.85;40.12
69;90.2;80.54
70;58.79;19.2
71;55.2;64.78
72;0.59;83.2
73;69.87;81.61
74;75.45;20.29
75;81.31;68.7
76;56.78;94.27
77;42.95;16.5
78;94.32;24.16
79;24.82;65.4
80;40.49;92.72
81;28.9;33.91
82;67.34;31.51
83;77.48;61.87
84;13.3;6.63
85;24.26;96.45
86;35.99;23.54
87;53.29;13.59
88;30.4;23.11
89;12.26;49.4
90;89.75;97.12
91;65.16;58.85
92;90.85;15.94
93;26.35;51.55
94;97.1;51.01
95;25.6;31.42
96;41.76;65.79
97;70.73;70.55
98;39.82;79.98
99;62.48;13.1
100;43.3;28.67
101;41.35;82.34
102;80.89;30.63
103;22.55;84.07
104;84.77;41.19
105;80.33;90.37
106;47.37;29.53
107;29.65;53.04
108;83.12;41.16
109;50.26;46.96
110;26.66;53.01
111;93.36;48.25
112;77.98;64.75
113;84.47;10.09
114;26.07;33.75
115;48.89;74.04
116;77.08;69.11
117;92.23;95.35
118;46.33;87.53
119;71.49;19.19
120;97.02;59.04
