DataFile;6-2-90-10-8-10-1.txt
Class;6
DataSet;2
n;90
r;10
N_l;8
N_u;10
Rep;1
1;58.08;42.37
2;99.33;13.98
3;24.42;27.59
4;27.61;42.89
5;65.21;32.13
6;86.59;59.51
7;10.67;32.1
8;92.41;76.16
9;88.48;87.15
10;95.76;18.13
11;66.66;66.79
12;41.95;8.53
13;82.23;55.97
14;8.54;70.2
15;6.56;59.59
16;53.39;14.47
17;87.64;83.51
18;46.39;56.67
19;15.73;93.77
20;22.92;90.83
21;87.81;7.55
22;61.94;63.73
23;89.62;41.57
24;18.03;16.14
25;17.05;60
26;37.12;36.2
27;96.75;69.9
28;47.59;34.45
29;29.5;23.22
30;17.31;48.54
31;85.95;41.8
32;26.61;16.14
33;40.1;26.24
34;30.28;24.83
35;35.81;68.76
36;51.17;91.08
37;81.56;43.28
38;15.09;74.35
39;84.83;42.54
40;32.07;7.11
41;73.13;27.57
42;98.95;91.51
43;40.02;39.6
44;77.23;96.93
45;94.34;13.5
46;61.09;7.03
47;4.23;42
48;66.31;51.24
49;9.94;23.99
50;65.72;79.22
51;29.57;93.04
52;32.68;77.18
53;6.6;19.4
54;16.46;99.87
55;53.96;83.62
56;16.85;64.68
57;98.27;92.87
58;11.88;98.4
59;98.95;26.63
60;67.5;61.78
61;61.1;51.76
62;76.58;4.21
63;86.94;57.04
64;63.32;86.11
65;2.33;30.79
66;95.37;53.58
67;24.01;76.58
68;28.85;97.36
69;85.72;47.55
70;10.11;93.58
71;91.43;82.34
72;65.7;3.44
73;24.22;11.39
74;69.81;37.98
75;51.68;14.23
76;88.37;62.62
77;43.03;45.37
78;7.54;60.44
79;73.94;30.49
80;11.42;1.68
81;93.01;11.02
82;12.86;72.42
83;7.43;78.47
84;1.26;89.75
85;45.93;88.54
86;94.24;84.17
87;98.1;10.79
88;99.6;83.55
89;91.2;10.34
90;53.07;2.44
