DataFile;11-2-120-8-14-16-4.txt
Class;11
DataSet;2
n;120
r;8
N_l;14
N_u;16
Rep;4
1;17.38;55.95
2;91.83;17.87
3;94.8;27.58
4;65.87;15.45
5;46.31;72.21
6;58.16;91.3
7;46.35;46.66
8;32.28;77.18
9;71.48;61.8
10;7.21;98.01
11;22.65;17.97
12;38.7;0.99
13;79.72;25.09
14;29.91;13.81
15;3.34;65.66
16;85.23;27.62
17;30.16;65.1
18;85.39;25.5
19;91.33;29.51
20;52.23;21.19
21;54.64;90.5
22;92.89;28.84
23;64.72;8.9
24;44.8;43.36
25;74.32;71.63
26;90.05;32.61
27;83.23;19.65
28;3.25;50.83
29;20.58;15.15
30;34.2;50.59
31;5.92;79.53
32;29.75;46.62
33;99.21;89.67
34;46.22;76.3
35;61.92;14.45
36;81.79;19.33
37;39.46;86.45
38;90.85;9.25
39;42.33;42.65
40;77.07;49.59
41;94.28;91.18
42;18.28;51.89
43;73.12;96.48
44;6.25;76.66
45;87.77;23.59
46;81.25;81.67
47;35.85;0.18
48;49.59;55.15
49;58.1;48.39
50;63.84;69
51;12.59;1.25
52;0.39;53.25
53;97.32;35.37
54;73.33;57.99
55;26.82;58.44
56;35.74;67.94
57;8.69;65.2
58;15.1;86.48
59;0.5;39.7
60;83;35.97
61;33.2;96.63
62;67.3;5.43
63;8.21;85.92
64;12.94;52.02
65;67.72;76.01
66;98.65;15.51
67;75.07;15.67
68;11.91;44.83
69;80.99;36.84
70;18.5;15.47
71;20.05;99.25
72;63.97;21.7
73;79.86;82.83
74;22.19;72.71
75;76.11;86.69
76;78.38;24.16
77;20.13;30.41
78;50.34;11.85
79;24.87;57.8
80;95.44;8.07
81;19.16;25.57
82;15.24;38.76
83;31.85;18.36
84;76.55;47.95
85;37.71;62.65
86;28.07;86.85
87;92.71;25.02
88;33.86;17.92
89;94.52;38.58
90;60.84;11.66
91;14.81;27.99
92;29.16;58.82
93;2.1;42.23
94;76.09;18.55
95;82.98;53.38
96;92;36.34
97;86.11;42.73
98;48.7;97.92
99;10.31;73.94
100;1.61;13.78
101;54.44;92.71
102;55.09;1.82
103;53.12;70.79
104;76.81;22.72
105;71.9;68.75
106;25.83;96.57
107;39.17;81.06
108;33.14;63.89
109;35.61;80.35
110;44.51;25.24
111;34.82;49.75
112;60.18;88.72
113;27.65;75.05
114;26.79;14.69
115;83.89;13.75
116;78.64;85.26
117;5.23;27.15
118;67.93;12.62
119;26.33;8.19
120;81.98;24.29
