DataFile;8-2-105-8-12-14-5.txt
Class;8
DataSet;2
n;105
r;8
N_l;12
N_u;14
Rep;5
1;19.4;15.05
2;54.15;1.64
3;65.14;71.14
4;13.88;70.07
5;42.25;34.2
6;0.59;80.98
7;34.96;31.13
8;62.05;47.61
9;58.75;93.17
10;39.15;21.48
11;81.89;10.38
12;9.12;67.95
13;78.47;79.69
14;81.9;91.36
15;63.31;15.25
16;86.75;6.85
17;41.37;28.25
18;22.03;62.45
19;74.62;64.99
20;78.59;24.16
21;58.57;37.81
22;88.99;94.34
23;75.2;56.79
24;45.81;52.05
25;82.37;6.3
26;29.57;42.02
27;95.3;2.46
28;31.31;34.98
29;18.47;47.87
30;28.23;70.26
31;49.25;88.3
32;76.92;41.2
33;30.95;4.11
34;59.11;86.41
35;80.3;62.6
36;56.67;99.56
37;7.22;33.05
38;22.52;84.49
39;18.83;70.67
40;64.7;10.86
41;83.24;62.97
42;6.35;20.74
43;88.9;75.41
44;37.46;77.07
45;71.42;24.08
46;17.97;42.08
47;64.41;6.34
48;49.15;89.6
49;58.88;41.69
50;17.81;57.69
51;39.65;73.37
52;87.18;19.55
53;20.45;38.65
54;85.15;68.85
55;60.43;42.2
56;87.6;57.46
57;94.01;26.27
58;49.02;59.73
59;36.46;99.39
60;56.33;44.93
61;42.95;93.28
62;70.1;56.84
63;44.24;43.48
64;49;11.42
65;80.81;18.64
66;34.36;53.41
67;83.52;67.96
68;27.18;63.63
69;25.24;65.83
70;79.79;83.84
71;90.55;37.42
72;92.63;24.12
73;85.97;14.34
74;61.15;87.54
75;44.22;69.58
76;68.61;77.52
77;0.64;70.55
78;79.78;14.96
79;9.48;56.08
80;9.6;50.86
81;28.54;1.06
82;60.01;83.07
83;51.06;26.72
84;15.41;91.59
85;33.53;72.92
86;16.92;2.25
87;47.82;63.32
88;24.28;96.19
89;51.08;34.78
90;37.76;18.12
91;49.91;30.89
92;67.86;79.42
93;36.73;43.34
94;98.37;42.45
95;40.56;19.63
96;52.7;89.37
97;91.55;40.38
98;9.18;25.55
99;45.58;53.6
100;14.55;27.74
101;28.2;70.62
102;36.32;49.07
103;60.95;4.1
104;51.61;70.09
105;3.31;39.33
