DataFile;2-2-75-8-8-10-8.txt
Class;2
DataSet;2
n;75
r;8
N_l;8
N_u;10
Rep;8
1;9.15;2.9
2;8.68;56.06
3;40.71;43.96
4;46.43;14.11
5;57.96;69.87
6;39.54;99.48
7;45.62;8.82
8;41.54;34.03
9;77.52;24.6
10;43.83;35.83
11;40.01;28.66
12;4.93;13.65
13;3.92;74.49
14;34.72;29.63
15;17.45;71.14
16;3.88;47.6
17;3.93;24.93
18;76.5;53.68
19;54.22;85.18
20;65.18;4.99
21;5.01;97.9
22;25.63;4.2
23;46.45;33.83
24;24.53;55.09
25;55.66;50.79
26;29.57;4.24
27;92.21;10.27
28;70.05;39.21
29;35.94;65.12
30;66.48;32.29
31;34.04;86.8
32;85.79;76.47
33;85.24;5.15
34;35.92;18.85
35;40.28;71.03
36;99.58;57.29
37;53.3;57.32
38;16.02;45.94
39;63.44;92.77
40;51.99;31.9
41;0.61;96.57
42;62.87;67.23
43;86.79;61.32
44;34.58;13
45;89.56;36.63
46;55.03;99.36
47;85.99;31.58
48;48.68;41.8
49;53.8;7.51
50;30.49;27.19
51;81.82;8.83
52;34.92;85.19
53;98.04;89.97
54;33.26;60.76
55;26.45;51.58
56;21.74;10.47
57;54.47;96.53
58;80.8;43.17
59;92.22;23.95
60;75.58;70.9
61;1.19;96.65
62;76.22;59.77
63;93.77;16.48
64;62.5;39.37
65;0.07;97.58
66;66.88;3.06
67;26.99;58.78
68;48.61;88.56
69;18.24;68.61
70;30.36;48.2
71;55.84;69.95
72;8.95;85.92
73;56.49;45.19
74;29.36;55.3
75;66.39;98.93
