DataFile;10-2-120-6-19-21-1.txt
Class;10
DataSet;2
n;120
r;6
N_l;19
N_u;21
Rep;1
1;57.98;96.01
2;15.47;57.48
3;81.53;71.29
4;39.79;48.92
5;81.71;54.08
6;10.72;13.21
7;15.31;6.5
8;48.37;76.02
9;33.35;4.99
10;91.24;4.64
11;85.62;23.34
12;95.22;99.02
13;24.31;42.85
14;1.29;38.51
15;7.04;96.66
16;21.53;75.16
17;61.15;37.75
18;61.86;87.25
19;94.83;12.3
20;45.88;43.96
21;63.78;44.02
22;81.8;61.53
23;91.01;13.63
24;37.15;61.74
25;91.99;79.69
26;87.8;19.09
27;88.9;31.64
28;47.1;12.64
29;14.25;91.77
30;26.17;9.23
31;17.16;69.06
32;55.53;38.54
33;81.29;74.29
34;93.91;70.88
35;56.22;17.2
36;98.41;60.7
37;44.43;15.12
38;42.35;60.64
39;63.13;12.1
40;5.48;32.5
41;74.44;71.93
42;73.87;96.88
43;93.33;70.6
44;19.18;28.95
45;90.06;1.52
46;70.17;4.4
47;18.64;47.92
48;17.97;34.59
49;13.41;88.99
50;57.3;46.35
51;78.47;16.25
52;24.73;22.93
53;24.55;67.13
54;15.41;64.23
55;89.95;73
56;29.13;41.93
57;28.36;54.66
58;24.07;39.2
59;87.68;56.32
60;58.72;97.63
61;75.96;52.37
62;26.54;13.19
63;37.33;72.23
64;64.04;6.13
65;17.47;16.33
66;15.8;78.01
67;46.23;15.04
68;97.54;80.74
69;14.13;89.54
70;55.94;11.6
71;93.05;59
72;13.52;67.83
73;11.5;6.78
74;32.56;9.1
75;0.24;34.2
76;16.82;66.9
77;7.4;95.72
78;46.53;0.33
79;39.04;76.66
80;41.19;1.66
81;41.99;23.47
82;35.5;55.9
83;60.31;63.13
84;96.58;68.25
85;39.24;27.27
86;65.18;21.52
87;80.15;79.85
88;52.52;91.35
89;39.08;0.37
90;79.23;47.8
91;96.73;7.03
92;80.14;13.39
93;36.5;76.45
94;24.72;23.6
95;13.11;43.28
96;48.88;2.86
97;92.01;60.41
98;3.71;31.36
99;83.72;25.85
100;7.77;66.11
101;93.72;55.03
102;36.83;58.14
103;66.95;39.1
104;37.1;27.02
105;5.19;67.91
106;43.09;68.96
107;85.71;89.45
108;77.02;37.68
109;56.61;19.78
110;92.15;3.81
111;9.87;46.95
112;28.7;26.51
113;88.07;58.48
114;48.43;7.18
115;62.48;2.62
116;53.15;41.3
117;8.86;72.41
118;91.86;30.63
119;42.22;14.83
120;42.31;77.48
