DataFile;10-2-120-6-19-21-7.txt
Class;10
DataSet;2
n;120
r;6
N_l;19
N_u;21
Rep;7
1;76.67;26.79
2;1.77;8.42
3;63.77;43.65
4;25.94;45.64
5;11.81;85.2
6;82.32;47.89
7;42.19;57.82
8;27.33;46.25
9;41.34;60.13
10;62.81;47.93
11;91.01;15.75
12;37.23;90.49
13;55.74;71.75
14;72.83;44.22
15;44.67;55.32
16;10.23;38.09
17;23.58;47.69
18;47.9;49.77
19;75.74;9.9
20;7.75;25.8
21;61.97;22.93
22;78.1;75.19
23;96.69;60.52
24;51.94;2.78
25;31.3;14.51
26;70.31;0.34
27;9.37;8.68
28;63.39;72.07
29;85.29;92.55
30;60.52;12.53
31;18.57;27.93
32;77.97;28.96
33;78.22;67.37
34;59.28;36.16
35;14.58;66.94
36;88.31;31.4
37;2.37;79.5
38;36.38;22.38
39;43.01;56.61
40;37.36;84.57
41;12;44.52
42;7.89;72.67
43;67.42;62.45
44;29.97;29.91
45;33.23;48.51
46;93.06;63.67
47;1.64;62.45
48;65.46;96.1
49;88.62;46.18
50;39.5;31.31
51;75.88;47.76
52;48.42;18.47
53;99.01;47.64
54;16.76;79.05
55;23.03;9.98
56;79.52;59.61
57;10.26;57.38
58;79.67;36.68
59;82.73;55.94
60;98.15;99.07
61;10.7;31.61
62;4.18;49.44
63;79.07;50.95
64;80.8;49.04
65;9.31;39.27
66;68;67.29
67;21.49;90.74
68;14.97;16.73
69;26.63;22.96
70;90.26;59.34
71;90.06;84.39
72;97.93;11.46
73;44.31;40.32
74;60.46;18.58
75;6.22;70.17
76;60.19;32.6
77;24.34;32.01
78;11.57;57.47
79;79.88;96.74
80;1.54;8.35
81;6.5;56.33
82;96.03;41.98
83;55.32;29.43
84;50.12;98.03
85;92.18;13.85
86;76.17;27.55
87;87.38;59.7
88;42.78;2.86
89;8.79;82.43
90;81.5;15.4
91;64.86;34.69
92;72.85;23.86
93;12.42;62.59
94;85.57;62.85
95;68.14;93.12
96;24.74;29.33
97;35.07;94.04
98;27.72;35.53
99;69.38;0.6
100;21.06;25.73
101;95.9;83.02
102;15.48;63.61
103;34.52;34.86
104;1.17;71.77
105;56.52;71.6
106;82.94;69.05
107;52.17;63.74
108;9.9;74.06
109;8.16;1.29
110;27.95;29.82
111;2.22;33.11
112;55.07;69.7
113;5.1;38.09
114;35.55;77.44
115;98.45;96.85
116;21.04;29.15
117;59.92;23.33
118;38.72;27.08
119;72.64;38.54
120;24;23.47
